Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"SITE Centers Corp.",894315,SITC,NYSE,341723097,"3300 ENTERPRISE PARKWAY",,BEACHWOOD,Cuyahoga,OH,OHIO,"US Midwest",44122,"(216) 755-5500",OH,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"PricewaterhouseCoopers LLP",1,,,,"1,013,798","334,394",0,0,"314,963","265,208","49,755","3,132","652,489","1,666,287",USD,,,0,2022-12-31,2022,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2023-04-03,13.66,2022-12-31,"856,024,832",2022-12-31,"479,218,000","168,719,000",,"4,045,017,000"
"Codere Online Luxembourg, S.A.",1866782,CDRO,"NASDAQ Capital Market",,"7 RUE ROBERT STUMPER",,LUXEMBOURG,,N4,LUXEMBOURG,Foreign,L-2557,"352 26 25 88 88",N4,,,7990,"Services-Miscellaneous Amusement & Recreation",713290,"Other Gambling Industries",34,"Ernst & Young LLP",2,"Ernst & Young SL",163,SPAIN,"1,013,759",0,0,0,"32,668",,,"25,291","57,959","1,071,718",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-28,2.65,2022-12-29,"119,573,184",2022-12-31,"123,532,000","-49,503,000","26,032,000","73,970,000"
"PACE SELECT ADVISORS TRUST",930007,,,000000000,"C/O UBS ASSET MANAGEMENT (AMERICAS) LLC","787 SEVENTH AVENUE","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10019,"(212) 821-3000",DE,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"1,013,104","42,826",0,0,"267,543",,,0,"310,369","1,323,473",USD,,,0,2022-07-31,2022,07,0731,,,N-CSR,2022-10-11,,,,2022-07-31,"155,539,616","70,889,711","6,040,086,218","7,420,884,074"
"SOUTHWESTERN ELECTRIC POWER CO",92487,,,720323455,"1 RIVERSIDE PLAZA",,COLUMBUS,Franklin,OH,OHIO,"US Midwest",43215,"(614) 716-1000",DE,4904,"AMERICAN ELECTRIC POWER CO INC",4911,"Electric Services",221111,"Hydroelectric Power Generation",34,"PricewaterhouseCoopers LLP",1,,,,"1,012,800","26,821",0,0,0,,,0,"26,821","1,039,621",USD,,Yes,0,2022-12-31,2022,12,1231,,,10-K,2023-02-23,,,,2022-12-31,"2,284,400,000","290,100,000",,"10,378,800,000"
"36Kr Holdings Inc.",1779476,KRKR,"NASDAQ Capital Market",,"BUILDING B6, UNIVERSAL BUSINESS PARK","NO. 10 JIUXIANQIAO ROAD","CHAOYANG DISTRICT, BEIJING",,F4,CHINA,Foreign,00000,"86 10 8965-0708",E9,,,7389,"Business Services, NEC",541890,"Other Services Related to Advertising",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Zhong Tian LLP",94,CHINA,"1,012,105",0,0,0,0,,,0,0,"1,012,105",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-26,1.03,2022-12-29,"36,820,712",2022-12-31,"46,391,000","2,869,000","48,457,000","82,192,000"
"NICE Ltd.",1003935,NICE,"NASDAQ Global Select Market",000000000,"13 ZARCHIN STREET","P.O.B. 690",RA'ANANA,,L3,ISRAEL,Foreign,43107,972-9-775-3777,L3,,,7372,"Prepackaged Software",334111,"Electronic Computer Manufacturing",34,"Ernst & Young LLP",2,"Kost Forer Gabbay & Kasierer",222,ISRAEL,"1,012,000","73,000",0,0,"484,000",,,0,"557,000","1,569,000",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-30,193.79,2022-12-29,"12,301,180,928",2022-12-31,"2,181,294,000","265,945,000","1,215,362,000","4,854,419,000"
"AG Mortgage Investment Trust, Inc.",1514281,MITN,NYSE,275254382,"245 PARK AVENUE","26TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10167,"(212) 692-2000",MD,,,6798,"Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,"PricewaterhouseCoopers LLP",1,,,,"1,010,954",0,0,0,"188,730",,,"183,558","372,288","1,383,242",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-03-22,5.31,2022-12-31,"113,018,040",2022-12-31,"218,000","-53,100,000",,"4,369,778,000"
"Skyward Specialty Insurance Group, Inc.",1519449,SKWD,"NASDAQ Global Select Market",141957288,"800 GESSNER","SUITE 600",HOUSTON,Harris,TX,TEXAS,"US Southwest",77024,"(713) 935-4888",DE,,,6331,"Fire, Marine, and Casualty Insurance",524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",34,"Ernst & Young LLP",2,,,,"1,010,000",0,0,0,0,,,0,0,"1,010,000",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-04-14,,,,2022-12-31,"642,420,000","39,396,000","331,792,000","2,363,439,000"
"BASSETT FURNITURE INDUSTRIES INC",10329,BSET,"NASDAQ Global Select Market",540135270,"PO BOX 626",,BASSETT,Henry,VA,VIRGINIA,"US Mid Atlantic",24055,"(540) 629-6209",VA,,,2511,"Wood Household Furniture, Except Upholstered",337122,"Nonupholstered Wood Household Furniture Manufacturing",34,"Ernst & Young LLP",2,,,,"1,008,000",0,0,0,"314,952","162,640","152,312",0,"314,952","1,322,952",USD,,,0,2022-11-26,2022,11,1129,,"Russell 2000","DEF 14A",2023-02-06,18.99,2022-11-30,"169,995,424",2022-11-26,"485,601,000","65,345,000","173,882,000","406,273,000"
"Carisma Therapeutics Inc.",1485003,CARM,OTCID,262025616,"3675 MARKET STREET","SUITE 401",PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19104,"(267) 491-6422",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"1,005,321",0,0,0,"39,369",,,0,"39,369","1,044,690",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-28,0.61,2022-12-31,"123,683,016",2022-12-31,"40,000,000","-19,884,000","158,190,000","189,174,000"
"ESS Tech, Inc.",1819438,GWH,NYSE,981550150,"26440 SW PARKWAY AVE.","BLDG. 83",WILSONVILLE,Clackamas,OR,OREGON,"US West",97070,"(855) 423-9920",DE,,,3690,"Miscellaneous Electrical Machinery, Equipment & Supplies",335912,"Primary Battery Manufacturing",34,"Ernst & Young LLP",2,,,,"1,005,215",0,0,0,"12,195",,,"4,265","16,460","1,021,675",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-07,2.43,2022-12-31,"373,785,824",2022-12-31,"894,000","-77,969,000",,"173,553,000"
"INGLES MARKETS INC",50493,IMKTA,"NASDAQ Global Select Market",560846267,"PO BOX 6676",,ASHEVILLE,Buncombe,NC,"NORTH CAROLINA","US Southeast",28816,"(828) 669-2941",NC,,,5411,"Grocery Stores",445110,"Supermarkets and Other Grocery (except Convenience) Stores",34,"Deloitte & Touche LLP",3,,,,"1,005,000",0,0,0,0,,,0,0,"1,005,000",USD,,,0,2022-09-24,2022,09,0927,,"Russell 2000","DEF 14A",2023-01-05,79.21,2022-09-30,"1,138,847,744",2022-09-24,"5,678,835,032","272,758,928",,"2,295,510,725"
"MeiraGTx Holdings plc",1735438,MGTX,"NASDAQ Global Select Market",981448305,"655 THIRD AVENUE","SUITE 1115","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10017,"(646) 860-7985",,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"1,003,219",0,0,0,"779,136",,,0,"779,136","1,782,355",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-04-27,6.52,2022-12-31,"316,071,392",2022-12-31,"15,920,000","-129,615,000","116,403,000","318,237,000"
"PRECISION BIOSCIENCES INC",1357874,DTIL,"NASDAQ Capital Market",204206017,"302 EAST PETTIGREW STREET","SUITE A-100",DURHAM,Durham,NC,"NORTH CAROLINA","US Southeast",27701,"(919) 314-5512",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Deloitte & Touche LLP",3,,,,"1,003,000",0,0,0,"32,000",,,"6,000","38,000","1,041,000",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-03-23,1.19,2022-12-31,"132,047,192",2022-12-31,"25,098,000","-111,637,000","59,085,000","238,169,000"
"ENTERPRISE FINANCIAL SERVICES CORP",1025835,EFSC,"NASDAQ Global Select Market",431706259,"150 NORTH MERAMEC","150 NORTH MERAMEC",CLAYTON,"Saint Louis",MO,MISSOURI,"US Southeast",63105,"(314) 725-5500",DE,,,6022,"State Commercial Banks",522110,"Commercial Banking",34,"Deloitte & Touche LLP",3,,,,"1,002,500","47,500",0,0,"180,765",,,0,"228,265","1,230,765",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-03-29,48.96,2022-12-31,"1,823,921,152",2022-12-31,"533,676,000","203,043,000","1,140,180,000","13,054,172,000"
"CMB.TECH NV",1604481,CMBT,NYSE,,"DE GERLACHEKAAI 20",,ANTWERP,,C9,BELGIUM,Foreign,2000,"(323) 247-4411",C9,,,4412,"Deep Sea Foreign Transportation of  Freight",483111,"Deep Sea Freight Transportation",33,"KPMG LLP",4,"KPMG Bedrijfsrevisoren - Réviseurs d'Entreprises",504,BELGIUM,"1,002,174","147,070",0,0,749,749,,"21,865","169,684","1,171,858",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-12,16.78,2022-12-29,"3,692,014,592",2022-12-31,"965,970,000","203,251,000","2,157,719,000","3,969,073,000"
"Biomea Fusion, Inc.",1840439,BMEA,"NASDAQ Global Market",822520134,"1599 INDUSTRIAL ROAD",,"SAN CARLOS","San Mateo",CA,CALIFORNIA,"US West",94070,"(650) 980-9099",DE,,,2834,"Pharmaceutical Preparations",541710,"Research and Development in the Physical, Engineering, and Life Sciences",34,"Deloitte & Touche LLP",3,,,,"1,000,605",0,0,0,0,,,"1,895","1,895","1,002,500",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-28,8.43,2022-12-31,"249,203,904",2022-12-31,0,"-81,828,000",,"129,307,000"
"Hub Cyber Security Ltd.",1905660,HUBC,NAS,,"2 KAPLAN ST.",,"TEL AVIV",,L3,ISRAEL,Foreign,6473403,"972 3 791 3200",L3,,,3576,"Computer Communications Equipment",561621,"Security Systems Services (except Locksmiths)",34,"Ernst & Young LLP",2,"Kost Forer Gabbay & Kasierer",222,ISRAEL,"1,000,000","513,000",0,0,"100,000",,,0,"613,000","1,613,000",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-08-15,,2022-12-31,,2022-12-31,"79,743,000",,,"74,793,000"
"TORM plc",1655891,TRMD,"NASDAQ Global Select Market",000000000,"OFFICE 506","20 ST DUNSTAN'S HILL",LONDON,,X0,"UNITED KINGDOM",Foreign,"EC3R 8HL","44 203 286 6222",X0,,,4412,"Deep Sea Foreign Transportation of  Freight",483111,"Deep Sea Freight Transportation",34,"Ernst & Young LLP",2,"Ernst & Young godkendt revisionspartnerselskab",599,DENMARK,"1,000,000","200,000",0,0,0,,,"200,000","400,000","1,400,000",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-16,29.15,2022-12-29,"2,367,949,824",2022-12-31,"1,443,400,000","562,600,000","1,497,700,000","2,614,200,000"
"Accelerate Diagnostics, Inc",727207,AXDXQ,PINX,841072256,"3950 S. COUNTRY CLUB ROAD #470","BUILDING 3-307",TUCSON,Pima,AZ,ARIZONA,"US Southwest",85714,"(303) 863-8088",DE,,,3826,"Laboratory Analytical Instruments",511210,"Software Publishers",34,"Ernst & Young LLP",2,,,,"1,000,000",0,0,0,0,,,0,0,"1,000,000",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-05-01,0.71,2022-12-31,"68,819,144",2022-12-31,"12,752,000","-62,493,000",,"65,015,000"
"NEVADA POWER CO",71180,,,880420104,"6226 W SAHARA AVE",,"LAS VEGAS",Clark,NV,NEVADA,"US West",89146,"(702) 402-5000",NV,1067983,"BERKSHIRE HATHAWAY INC",4911,"Electric Services",221112,"Fossil Fuel Electric Power Generation",34,"Deloitte & Touche LLP",3,,,,"1,000,000",0,0,0,0,,,0,0,"1,000,000",USD,,Uncertain,0,2022-12-31,2022,12,1231,,,10-K,2023-02-27,,,,2022-12-31,"2,630,000,000","298,000,000",,"9,801,000,000"
"PACCAR FINANCIAL CORP",731288,,,916029712,"777 106TH AVE N E",,BELLEVUE,King,WA,WASHINGTON,"US West",98004,"(425) 468-7525",WA,75362,"PACCAR INC",6153,"Short-Term Business Credit Institutions, Except Agricultural",522298,"All Other Nondepository Credit Intermediation",34,"Ernst & Young LLP",2,,,,"1,000,000",0,0,0,0,,,0,0,"1,000,000",USD,,Uncertain,0,2022-12-31,2022,12,1231,,,10-K,2023-02-22,,,,2022-12-31,"504,100,000","196,800,000",,"10,550,400,000"
"Cheniere Corpus Christi Holdings, LLC",1693317,,,471929160,"845 TEXAS AVENUE","SUITE 1250",HOUSTON,Harris,TX,TEXAS,"US Southwest",77002,"(713) 375-5000",DE,,,4924,"Natural Gas Distribution",221210,"Natural Gas Distribution",34,"KPMG LLP",4,,,,"1,000,000",0,0,0,0,,,0,0,"1,000,000",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-02-23,,,,2022-12-31,"9,363,000,000","-1,942,000,000",,"15,687,000,000"
"Blackstone Private Credit Fund",1803498,,PINX,847071531,"345 PARK AVENUE","31ST FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10154,"(212) 503-2100",,,,,,525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"1,000,000","200,000",0,0,0,,,0,"200,000","1,200,000",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-03-17,,,,2022-12-31,"3,602,347,000","1,985,552,000","22,685,065,000","52,692,896,000"
"Nano Dimension Ltd.",1643303,NNDM,"NASDAQ Capital Market",,"60 TOWER ROAD,",,WALTHAM,Middlesex,MA,MASSACHUSETTS,"US New England",02451,"972 54 6244465",L3,,,3672,"Printed Circuit Boards",333315,"Photographic and Photocopying Equipment Manufacturing",34,"KPMG LLP",4,"Somekh Chaikin Certified Public Accountants (Israel)",220,ISRAEL,"997,889","210,229",0,0,"147,025",,,0,"357,254","1,355,143",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-30,2.35,2022-12-29,"604,858,112",2022-12-31,"43,633,000","-227,423,000","1,149,525,000","1,203,458,000"
"SOPHiA GENETICS SA",1840706,SOPH,"NASDAQ Global Select Market",,"LA PIECE, CH-1180",,ROLLE,,V8,SWITZERLAND,Foreign,00000,"41 21 694 10 60",V8,,,7374,"Computer Processing and Data Preparation and Processing Services",511210,"Software Publishers",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers SA",286,SWITZERLAND,"997,379","4,752",0,0,"5,426",,,0,"10,178","1,007,557",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-07,2.25,2022-12-29,"143,679,616",2022-12-31,"47,560,000","-87,449,000","180,167,000","243,838,000"
"IsoPlexis Corp",1615055,,NAS,462179799,"35 NE INDUSTRIAL ROAD",,BRANFORD,"New Haven",CT,CONNECTICUT,"US New England",06405,"(203) 208-4111",DE,,,3826,"Laboratory Analytical Instruments",334516,"Analytical Laboratory Instrument Manufacturing",34,"Deloitte & Touche LLP",3,,,,"997,000",0,0,0,0,,,0,0,"997,000",USD,,,0,2022-12-31,2022,12,1231,,,10-K,2023-03-02,1.55,2022-12-31,"61,490,416",2022-12-31,"16,761,000","-105,997,000","21,443,000","109,068,000"
"EMPOWER FUNDS, INC.",356476,,,840876044,"8515 E ORCHARD ROAD",,"GREENWOOD VILLAGE",Arapahoe,CO,COLORADO,"US West",80111,"(303) 737-3000",MD,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"996,300","60,000",0,0,0,,,0,"60,000","1,056,300",USD,,,0,2022-04-30,2022,04,1231,,,N-CSR,2022-06-24,,,,2022-04-30,"29,232,389","15,268,660","2,110,120,672","2,308,371,139"
"Relay Therapeutics, Inc.",1812364,RLAY,"NASDAQ Global Market",473923475,"60 HAMPSHIRE STREET",,CAMBRIDGE,Middlesex,MA,MASSACHUSETTS,"US New England",02139,"(617) 370-8837",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"995,000",0,0,0,0,,,0,0,"995,000",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-04-21,14.94,2022-12-31,"1,809,416,832",2022-12-31,"1,381,000","-290,509,000","947,918,000","1,099,771,000"
"Cellectis S.A.",1627281,CLLS,"NASDAQ Global Market",,"8 RUE DE LA CROIX JARRY",,"PARIS, LLE-DE-FRANCE",,I0,FRANCE,Foreign,,33181691600,I0,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,"Ernst & Young et Autres",269,FRANCE,"995,000",0,0,0,0,,,"241,000","241,000","1,236,000",USD,Yes,,0,2022-12-31,2022,12,1231,,,20-F,2023-03-14,1.95,2022-12-29,"88,694,408",2022-12-31,"25,724,000","-114,033,000","117,250,000","261,215,000"
"GRAHAM CORP",716314,GHM,NYSE,161194720,"20 FLORENCE AVE",,BATAVIA,Genesee,NY,"NEW YORK","US Mid Atlantic",14020,"(585) 343-2216",DE,,,3560,"General Industrial Machinery & Equipment",333912,"Air and Gas Compressor Manufacturing",34,"Deloitte & Touche LLP",3,,,,"993,520",0,0,0,0,,,"2,047","2,047","995,567",USD,,,0,2022-03-31,2022,03,0331,,"Russell 2000","DEF 14A",2022-06-17,7.71,2022-03-31,"82,003,560",2022-03-31,"122,814,000","-8,773,000","42,994,000","183,691,000"
"AIM VARIABLE INSURANCE FUNDS (INVESCO VARIABLE INSURANCE FUNDS)",896435,,,000000000,"11 GREENWAY PLAZA","SUITE 1000",HOUSTON,Harris,TX,TEXAS,"US Southwest",77046,"(713) 626-1919",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"992,183",0,0,0,"639,535",,,0,"639,535","1,631,718",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-02-21,,,,2022-12-31,"355,430,943","189,240,906","18,144,567,562","19,357,675,023"
"IBEX Ltd",1720420,IBEX,"NASDAQ Global Market",000000000,"1717 PENNSYLVANIA AVENUE NW","SUITE 825",WASHINGTON,"District of Columbia",DC,"DISTRICT OF COLUMBIA","US Mid Atlantic",20006,"(202) 580-6200",D0,,,7374,"Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,"Deloitte & Touche LLP",3,,,,"992,000",0,0,0,0,,,0,0,"992,000",USD,,,0,2022-06-30,2022,06,0630,,"Russell 2000",20-F,2022-10-04,16.58,2022-06-28,"305,056,480",2022-06-30,"493,572,000","22,990,000","85,430,000","290,137,000"
"Quantum-Si Inc",1816431,QSI,"NASDAQ Global Market",851388175,"29 BUSINESS PARK DRIVE",,BRANFORD,"New Haven",CT,CONNECTICUT,"US New England",06405,"(203) 458-7100",DE,,,3829,"Measuring and Controlling Devices, NEC",334510,"Electromedical and Electrotherapeutic Apparatus Manufacturing",34,"Deloitte & Touche LLP",3,,,,"988,200",0,0,0,0,,,0,0,"988,200",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-03-29,1.83,2022-12-31,"219,612,368",2022-12-31,0,"-132,442,000","358,706,000","391,485,000"
"Olink Holding AB (publ)",1835539,,NAS,000000000,"UPPSALA SCIENCE PARK",,UPPSALA,,V7,SWEDEN,Foreign,"SE-751 83","46 (0) 18 444 39 70",V7,,,3826,"Laboratory Analytical Instruments",334516,"Analytical Laboratory Instrument Manufacturing",34,"Ernst & Young LLP",2,"Ernst & Young AB",55,SWEDEN,"988,000","154,000",0,0,"31,000",,,"241,000","426,000","1,414,000",USD,,,1,2022-12-31,2022,12,1231,,,20-F,2024-03-25,25.43,2022-12-29,"3,026,349,568",2022-12-31,"139,848,000","-12,851,000","153,205,000","476,290,000"
"Harpoon Therapeutics, Inc.",1708493,,NAS,473458693,"611 GATEWAY BOULEVARD, SUITE 400",,"SOUTH SAN FRANCISCO","San Mateo",CA,CALIFORNIA,"US West",94080,"(650) 443-7400",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"986,550",0,0,0,"3,938",,,0,"3,938","990,488",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-27,0.73,2022-12-31,"26,124,280",2022-12-31,"31,915,000","-67,731,000",,"73,729,000"
"MFS VARIABLE INSURANCE TRUST II",719269,,,046540044,"111 HUNTINGTON AVENUE","21ST FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02199,16179545839,MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"986,193","40,800",0,0,0,,,0,"40,800","1,026,993",USD,,,0,2022-12-31,2022,12,1231,,,N-CSR,2023-02-27,,,,2022-12-31,"104,636,944","56,237,628","5,110,402,641","5,171,769,671"
"CNFinance Holdings Ltd.",1733868,CNF,NYSE,,"22/F, SOUTH FINANCE CTR, NO. 6 WUHENG RD","TIANHE DISTRICT, GUANGZHOU CITY","GUANGDONG PROVINCE",,F4,CHINA,Foreign,00000,86-020-62316688,E9,,,6199,"Finance Services",522390,"Other Activities Related to Credit Intermediation",34,"KPMG LLP",4,"KPMG Huazhen LLP",355,CHINA,"985,314",0,0,0,0,,,"14,884","14,884","1,000,198",USD,,,0,2022-12-31,2022,12,1231,,,20-F,2023-04-25,1.71,2022-12-31,"117,275,496",2022-12-31,"73,527,539","19,470,261","558,497,252","2,083,219,917"
LianBio,1831283,LIANY,"Pink Limited",981594670,"103 CARNEGIE CENTER DRIVE, SUITE 309",,PRINCETON,Mercer,NJ,"NEW JERSEY","US Mid Atlantic",08540,"(609) 486-2308",E9,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"KPMG LLP",4,,,,"985,000",0,0,0,0,,,"86,821","86,821","1,071,821",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-19,1.55,2022-12-29,"167,948,432",2022-12-31,0,"-110,290,000",,"319,960,000"
"Biglari Holdings Inc.",1726173,BH,NYSE,823784946,"19100 RIDGEWOOD PKWY, SUITE 1200",,"SAN ANTONIO",Bexar,TX,TEXAS,"US Southwest",78259,"(210) 344-3400",IN,,,5812,"Eating and Drinking Places",722110,"Full-Service Restaurants",34,"Deloitte & Touche LLP",3,,,,"985,000","70,000",0,0,0,,,0,"70,000","1,055,000",USD,,,0,2022-12-31,2022,12,1231,,"Russell 2000","DEF 14A",2023-03-27,138.8,2022-12-31,"287,127,232",2022-12-31,"368,231,000","-76,260,381","470,416,000","828,474,000"
"Goldman Sachs BDC, Inc.",1572694,GSBD,NYSE,462176593,"200 WEST STREET","ATT: PRIVATE CREDIT GROUP","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10282,1-212-902-0328,DE,,,,,525990,"Other Financial Vehicles",34,"PricewaterhouseCoopers LLP",1,,,,"981,300","180,000",0,0,0,,,0,"180,000","1,161,300",USD,,,0,2022-12-31,2022,12,1231,,,"DEF 14A",2023-04-03,13.72,2022-12-31,"1,411,110,144",2022-12-31,"277,988,000","55,003,000",,"3,591,311,000"
"Argo Group International Holdings, Inc.",1091748,ARGD,NYS,980214719,"501 7TH AVENUE, 7TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10018,"(210) 321-8400",D0,,,6361,"Title Insurance",524126,"Direct Property and Casualty Insurance Carriers",34,"Ernst & Young LLP",2,,,,"981,294","35,000",0,0,"756,952",,,0,"791,952","1,773,246",USD,,,0,2022-12-31,2022,12,1231,,,10-K/A,2023-04-28,25.85,2022-12-31,"906,325,760",2022-12-31,"1,754,900,000","-175,200,000","1,114,300,000","10,034,400,000"
"Vital Energy, Inc.",1528129,VTLE,NYSE,453007926,"521 E. SECOND STREET SOUTH","SUITE 1000",TULSA,Tulsa,OK,OKLAHOMA,"US Southwest",74120,"(918) 513-4570",DE,,,1311,"Crude Petroleum and Natural Gas",211111,"Crude Petroleum and Natural Gas Extraction",34,"Ernst & Young LLP",2,,,,"981,000",0,0,0,"176,128",,,0,"176,128","1,157,128",USD,,,0,2022-12-31,2022,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2023-04-06,51.42,2022-12-31,"861,908,544",2022-12-31,"1,920,796,000","631,512,000",,"2,726,114,000"
"SkyWater Technology, Inc",1819974,SKYT,"NASDAQ Capital Market",371839853,"2401 EAST 86TH STREET",,BLOOMINGTON,Hennepin,MN,MINNESOTA,"US Midwest",55425,"(952) 851-5200",DE,,,3674,"Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,"Deloitte & Touche LLP",3,,,,"980,977",0,0,0,"212,156",,,0,"212,156","1,193,133",USD,,,0,2023-01-01,2022,12,1229,,"Russell 2000","DEF 14A",2023-04-25,7.42,2023-01-03,"308,812,704",2023-01-01,"212,941,000","-39,593,000","48,061,000","305,764,000"
"CATO CORP",18255,CATO,NYSE,560484485,"8100 DENMARK ROAD",,CHARLOTTE,Mecklenburg,NC,"NORTH CAROLINA","US Southeast",28273-5975,"(704) 551-7352",DE,,,5621,"Women`s Clothing Stores",448120,"Women's Clothing Stores",34,"PricewaterhouseCoopers LLP",1,,,,"980,000","5,000",0,0,"77,000",,,"3,000","85,000","1,065,000",USD,,,0,2022-01-29,2022,01,0129,,,"DEF 14A",2022-04-06,16.52,2022-01-31,"334,715,808",2022-01-29,"769,271,000","36,844,000",,"633,766,000"
"NantHealth, Inc.",1566469,NHIQ,PINX,273019889,"3000 RDU CENTER DRIVE","SUITE 200",MORRISVILLE,Wake,NC,"NORTH CAROLINA","US Southeast",27560,"(855) 949-6288",DE,,,7374,"Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,"Ernst & Young LLP",2,,,,"980,000",0,0,0,"182,310","182,310",,"5,200","187,510","1,167,510",USD,,,0,2022-12-31,2022,12,1231,,,10-K/A,2023-05-01,3.89,2022-12-29,"29,967,528",2022-12-31,"67,002,000","-67,779,000","-353,836,000","159,551,000"
