Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"Terns Pharmaceuticals, Inc.",1831363,TERN,"NASDAQ Global Select Market",981448275,"1065 EAST HILLSDALE BLVD., SUITE 100",,"FOSTER CITY","San Mateo",CA,CALIFORNIA,"US West",94404,"650-525-5535 EXT.101",DE,,,2834,"Pharmaceutical Preparations",541710,"Research and Development in the Physical, Engineering, and Life Sciences",34,"Ernst & Young LLP",2,,,,"1,080,000",0,0,0,0,,,0,0,"1,080,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-29,5.67,2025-01-02,"481,603,296",2024-12-31,0,"-88,853,000",,"363,929,000"
"MFS VARIABLE INSURANCE TRUST II",719269,,,046540044,"111 HUNTINGTON AVENUE","21ST FLOOR",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02199,16179545839,MA,,,,,525990,"Other Financial Vehicles",40,"Deloitte & Touche LLP",3,,,,"1,077,065","40,800",0,0,0,,,0,"40,800","1,117,865",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-02-26,,,,2024-12-31,"145,355,468","95,926,471","5,495,534,797","5,520,514,575"
"YXT.COM GROUP HOLDING Ltd",1872090,YXT,"NASDAQ Global Market",,"FLOOR 20, BUILDING 2, NO. 209,","ZHUYUAN ROAD, HIGH-TECH DISTRICT, SUZHOU","JIANGSU, 215011",,F4,CHINA,Foreign,215011,"86 512 66899881",E9,,,7372,"Prepackaged Software",541511,"Custom Computer Programming Services",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Zhong Tian LLP",94,CHINA,"1,076,403",0,0,0,0,,,0,0,"1,076,403",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-04-24,0.8262,2025-12-01,"44,971,380",2024-12-31,"45,373,000","-12,570,000","7,717,000","112,606,000"
"TRANSAMERICA SERIES TRUST",778207,,,000000000,"1801 CALIFORNIA STREET","SUITE 5200",DENVER,Denver,CO,COLORADO,"US West",80202,"(720) 482-8836",DE,,,,,525990,"Other Financial Vehicles",40,"Ernst & Young LLP",2,,,,"1,076,000","115,000",0,0,"165,000",,,"29,000","309,000","1,385,000",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-03-04,,,,2024-12-31,"5,456,201,578","890,970,918","44,817,129,590","44,932,648,010"
"Mayville Engineering Company, Inc.",1766368,MEC,NYSE,390944729,"715 SOUTH STREET",,MAYVILLE,Dodge,WI,WISCONSIN,"US Midwest",53050,"(920) 387-4500",,,,3460,"Metal Forgings & Stampings",336370,"Motor Vehicle Metal Stamping",34,"Deloitte & Touche LLP",3,,,,"1,075,500","64,000",0,0,0,,,0,"64,000","1,139,500",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-03-11,15.54,2025-01-02,"320,812,928",2024-12-31,"581,604,000","25,968,000","107,369,000","445,570,000"
"Progyny, Inc.",1551306,PGNY,"NASDAQ Global Select Market",272220139,"1359 BROADWAY","2ND FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10018,"(212) 888-3124",DE,,,8090,"Services-Misc Health & Allied Services, NEC",621410,"Family Planning Centers",34,"Ernst & Young LLP",2,,,,"1,075,000",0,0,0,"238,000",,,0,"238,000","1,313,000",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-11,17.73,2025-01-02,"1,509,767,424",2024-12-31,"1,167,221,000","54,336,000","405,225,000","607,102,000"
"Carlyle Secured Lending, Inc.",1544206,CGBD,"NASDAQ Global Select Market",800789789,"ONE VANDERBILT AVENUE, SUITE 3400",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10017,"(212) 813-4900",MD,,,,,525990,"Other Financial Vehicles",34,"Ernst & Young LLP",2,,,,"1,073,020","33,152",0,0,"20,000",,,0,"53,152","1,126,172",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-30,17.93,2024-12-31,"912,749,248",2024-12-31,"164,105,000","88,978,000",,"1,925,993,000"
"Angel Oak Mortgage REIT, Inc.",1766478,AOMD,NYSE,371892154,"3344 PEACHTREE ROAD NE","SUITE 1725",ATLANTA,Fulton,GA,GEORGIA,"US Southeast",30326,"(404) 953-4900",MD,,,6500,"Real Estate",531390,"Other Activities Related to Real Estate",34,"KPMG LLP",4,,,,"1,073,000","364,500",0,0,"129,040",,,0,"493,540","1,566,540",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-02,25.41,2025-01-02,"597,421,440",2024-12-31,"51,458,000","28,750,000",,"2,269,769,000"
"DiamondRock Hospitality Co",1298946,DRH,"NASDAQ Global Select Market",201180098,"2 BETHESDA METRO CENTER","SUITE 1400",BETHESDA,Montgomery,MD,MARYLAND,"US Mid Atlantic",20814,"(240) 744-1150",MD,,,6798,"Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,"KPMG LLP",4,,,,"1,072,500","210,300",0,0,0,,,0,"210,300","1,282,800",USD,,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-03-17,8.92,2025-01-02,"1,851,722,496",2024-12-31,"1,129,883,000","48,047,000",,"3,172,251,000"
"TANGER INC.",899715,SKT,NYSE,561815473,"3200 NORTHLINE AVENUE SUITE 360",,GREENSBORO,Guilford,NC,"NORTH CAROLINA","US Southeast",27408,"(336) 292-3010",NC,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"Deloitte & Touche LLP",3,,,,"1,071,000","235,000",0,0,0,,,0,"235,000","1,306,000",USD,Uncertain,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-03-28,34.01,2025-01-02,"3,764,654,592",2024-12-31,"526,063,000","98,595,000",,"2,381,183,000"
"VALHI INC /DE/",59255,VHI,NYSE,870110150,"5430 LBJ FRWY","STE 1700",DALLAS,Dallas,TX,TEXAS,"US Southwest",75240,"(972) 233-1700",DE,,,2810,"Industrial Inorganic Chemicals",325188,"All Other Basic Inorganic Chemical Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,070,000",0,0,0,0,,,0,0,"1,070,000",USD,Yes,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-02,22.19,2025-01-02,"627,861,440",2024-12-31,"2,166,600,000","108,000,000","653,800,000","2,800,200,000"
"Veris Residential, L.P.",1067063,,,223315804,"HARBORSIDE 3","210 HUDSON ST., STE. 400","JERSEY CITY",Hudson,NJ,"NEW JERSEY","US Mid Atlantic",07311,"(732) 590-1000",DE,924901,"Veris Residential, Inc.",6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"PricewaterhouseCoopers LLP",1,,,,"1,070,000","273,199",0,0,0,,,0,"273,199","1,343,199",USD,,Yes,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-29,,,,2024-12-31,"271,074,000","-25,280,000",,"2,982,727,000"
"Veris Residential, Inc.",924901,VRE,NYSE,223305147,"HARBORSIDE 3","210 HUDSON ST., STE. 400","JERSEY CITY",Hudson,NJ,"NEW JERSEY","US Mid Atlantic",07311,"(732) 590-1000",MD,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"PricewaterhouseCoopers LLP",1,,,,"1,070,000","273,199",0,0,0,,,0,"273,199","1,343,199",USD,Yes,,0,2024-12-31,2024,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2025-04-29,16.63,2024-12-31,"1,545,130,752",2024-12-31,"271,074,000","-23,120,000",,"2,982,727,000"
"Dave Inc./DE",1841408,DAVE,"NASDAQ Global Market",861481509,"1265 SOUTH COCHRAN AVENUE",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90019,"(844) 857-3283",,,,6199,"Finance Services",522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",34,"Deloitte & Touche LLP",3,,,,"1,069,000",0,0,0,"133,000",,,0,"133,000","1,202,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-18,86.31,2025-01-02,"970,373,632",2024-12-31,"347,076,000","57,873,000","169,459,000","299,327,000"
"WisdomTree Trust",1350487,,,000000000,"250 WEST 34TH STREET","3RD FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10119,"(212) 801-2080",DE,,,,,525910,"Open-End Investment Funds",40,"Ernst & Young LLP",2,,,,"1,066,503",0,0,0,"607,479",,,0,"607,479","1,673,982",USD,,,0,2024-03-31,2024,03,0331,,,N-CSR,2024-06-07,,,,2024-03-31,"1,404,454,615","1,214,162,118","53,747,708,451","54,963,233,585"
"SUPER HI INTERNATIONAL HOLDING LTD.",1995306,HDL,"NASDAQ Global Market",,"1 PAYA LEBAR LINK #09-04 PLQ",,"PAYA LEBAR",,U0,SINGAPORE,Foreign,408533,86-186-6195-1778,E9,,,5812,"Eating and Drinking Places",722110,"Full-Service Restaurants",34,"Deloitte & Touche LLP",3,"Deloitte & Touche LLP",430,SINGAPORE,"1,066,000","12,000",0,0,"167,000",,,0,"179,000","1,245,000",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-04-24,28.76,2024-12-31,"1,692,140,672",2024-12-31,"778,308,000","21,399,000","359,750,000","684,425,000"
"Federal Home Loan Bank of Cincinnati",1326771,,,316000228,"221 E. 4TH STREET","600 ATRIUM TWO",CINCINNATI,Hamilton,OH,OHIO,"US Midwest",45202,"(513) 852-7500",X1,,,6111,"Federal and Federally-Sponsored Credit Agencies",522298,"All Other Nondepository Credit Intermediation",34,"PricewaterhouseCoopers LLP",1,,,,"1,065,000","91,000",0,0,0,,,0,"91,000","1,156,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-03-20,,,,2024-12-31,"835,716,000","608,266,000",,"132,327,597,000"
"DAQO NEW ENERGY CORP.",1477641,DQ,NYSE,000000000,"666 LONGDU AVENUE",,"WANZHOU, CHONGQING",,F4,CHINA,Foreign,,"(86-23) 6486-6666",E9,,,3674,"Semiconductors and Related Devices",334413,"Semiconductor and Related Device Manufacturing",34,"Deloitte & Touche LLP",3,"Deloitte Touche Tohmatsu Certified Public Accountants LLP",499,CHINA,"1,065,000",0,0,0,0,,,"50,000","50,000","1,115,000",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-04-29,20.24,2025-01-02,"1,329,821,696",2024-12-31,"1,029,080,000","-345,215,000","4,208,323,000","6,418,243,000"
"Climb Global Solutions, Inc.",945983,CLMB,"NASDAQ Global Market",133136104,"4 INDUSTRIAL WAY WEST","SUITE 300",EATONTOWN,Monmouth,NJ,"NEW JERSEY","US Mid Atlantic",07724,"(732) 389-0932",DE,,,5045,"Computers and Computer Peripheral Equipment and Software",423430,"Computer and Computer Peripheral Equipment and Software Merchant Wholesalers",34,"Deloitte & Touche LLP",3,,,,"1,065,000",0,0,0,0,,,0,0,"1,065,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-29,124.92,2025-01-02,"575,480,192",2024-12-31,"465,607,000","18,610,000","19,114,000","469,179,000"
"Ares Real Estate Income Trust Inc.",1327978,ZAREDX,"Mutual Funds",300309068,"ONE TABOR CENTER","1200 SEVENTEENTH STREET, SUITE 2900",DENVER,Denver,CO,COLORADO,"US West",80202,"(303) 228-2200",MD,,,6798,"Real Estate Investment Trusts",525990,"Other Financial Vehicles",34,"KPMG LLP",4,,,,"1,064,825",0,0,0,0,,,0,0,"1,064,825",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-07,,,,2024-12-31,"417,493,000","-37,135,000",,"5,731,249,000"
"Vasta Platform Ltd",1792829,VSTA,"NASDAQ Global Market",,"AVENIDA PAULISTA, 901, 6TH FLOOR","JARDIM PAULISTA","SAO PAULO",,D5,BRAZIL,Foreign,01310-100,"55 11 3133-7559",E9,,,8200,"Services-Educational Services",611710,"Educational Support Services",34,"KPMG LLP",4,"KPMG Auditores Independentes",61,BRAZIL,"1,064,383",0,0,0,0,,,0,0,"1,064,383",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-04-17,2.25,2025-01-02,"37,273,820",2024-12-31,"270,999,000","78,725,000","-27,320,000","1,166,288,000"
"Relay Therapeutics, Inc.",1812364,RLAY,"NASDAQ Global Market",473923475,"60 HAMPSHIRE STREET",,CAMBRIDGE,Middlesex,MA,MASSACHUSETTS,"US New England",02139,"(617) 370-8837",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"1,060,750",0,0,0,"125,660",,,0,"125,660","1,186,410",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-23,4.12,2024-12-31,"691,153,536",2024-12-31,"10,007,000","-337,708,000","775,492,000","871,296,000"
"Rexford Industrial Realty, Inc.",1571283,REXR,NYSE,462024407,"11620 WILSHIRE BOULEVARD, SUITE 1000",,"LOS ANGELES","Los Angeles",CA,CALIFORNIA,"US West",90025,"(310) 966-1680",MD,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"KPMG LLP",4,,,,"1,060,000","38,000",0,0,0,,,0,"38,000","1,098,000",USD,,,0,2024-12-31,2024,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-04-14,38.42,2025-01-02,"8,544,290,304",2024-12-31,"922,707,000","273,802,000","8,117,447,000","12,648,218,000"
"Vanda Pharmaceuticals Inc.",1347178,VNDA,"NASDAQ Global Market",030491827,"9620 MEDICAL CENTER DRIVE","SUITE 201",ROCKVILLE,Montgomery,MD,MARYLAND,"US Mid Atlantic",20850,"(301) 294-9300",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,059,641",0,0,0,"15,000",,,"2,120","17,120","1,076,761",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-25,4.79,2024-12-31,"279,308,000",2024-12-31,"198,772,000","-18,900,000","424,450,000","656,204,000"
"Unity Biotechnology, Inc.",1463361,UNBX,PINX,264726035,"285 EAST GRAND AVENUE",,"SOUTH SAN FRANCISCO","San Mateo",CA,CALIFORNIA,"US West",94080,"(650) 416-1192",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"1,059,000",0,0,0,"39,000",,,"2,000","41,000","1,100,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K/A,2025-04-11,1.14,2025-01-02,"19,209,400",2024-12-31,0,"-25,990,000",,"37,662,000"
"NETSTREIT Corp.",1798100,NTST,NYSE,843356606,"2021 MCKINNEY AVENUE","SUITE 1150",DALLAS,Dallas,TX,TEXAS,"US Southwest",75201,"(972) 200-7100",MD,,,6798,"Real Estate Investment Trusts",531120,"Lessors of Nonresidential Buildings (except Miniwarehouses)",34,"KPMG LLP",4,,,,"1,059,000",0,0,0,"413,000",,,0,"413,000","1,472,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-03-28,14.15,2024-12-31,"1,154,671,616",2024-12-31,"162,784,000","-11,937,000","1,166,579,000","2,259,346,000"
"Talkspace, Inc.",1803901,TALK,"NASDAQ Capital Market",844636604,"622 THIRD AVENUE",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10017,"(212) 284-7206",DE,,,8000,"Services-Health Services",541511,"Custom Computer Programming Services",34,"Ernst & Young LLP",2,"Kost Forer Gabbay & Kasierer",222,ISRAEL,"1,059,000",0,0,0,"18,000",,,0,"18,000","1,077,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-30,3.13,2025-01-02,"528,728,320",2024-12-31,"187,593,000","1,148,000",,"138,677,000"
"TERAWULF INC.",1083301,WULF,"NASDAQ Capital Market",871909475,"9 FEDERAL STREET",,EASTON,Talbot,MD,MARYLAND,"US Mid Atlantic",21601,"(410) 770-9500",MN,,,6199,"Finance Services",325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",34,"Deloitte & Touche LLP",3,,,,"1,055,606","166,895",0,0,0,,,0,"166,895","1,222,501",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-03-26,5.66,2024-12-31,"2,182,803,200",2024-12-31,"140,051,000","-72,418,000",,"787,511,000"
"Federal Home Loan Bank of New York",1329842,,,136400946,"101 PARK AVENUE, 6TH FLOOR",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10178,"(212) 681-6000",X1,,,6111,"Federal and Federally-Sponsored Credit Agencies",522298,"All Other Nondepository Credit Intermediation",34,"PricewaterhouseCoopers LLP",1,,,,"1,055,000","198,000",0,0,"6,000",,,"2,000","206,000","1,261,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-03-21,,,,2024-12-31,"1,099,638,000","738,476,000",,"160,299,948,000"
"Sohu.com Ltd",1734107,SOHU,"NASDAQ Global Select Market",,"LEVEL 18, SOHU.COM MEDIA PLAZA, BLOCK 3","NO. 2 KEXUEYUAN S. RD., HAIDIAN DISTRICT",BEIJING,,F4,CHINA,Foreign,100190,86-10-6272-6666,E9,,,7374,"Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Zhong Tian LLP",94,CHINA,"1,054,000",0,0,0,"196,000",,,0,"196,000","1,250,000",USD,,,0,2024-12-31,2024,12,1231,,,20-F,2025-03-13,12.87,2025-01-02,"425,336,576",2024-12-31,"598,399,000","-100,238,000","867,696,000","1,734,666,000"
"KENTUCKY UTILITIES CO",55387,,,610247570,"ONE QUALITY ST",,LEXINGTON,Fayette,KY,KENTUCKY,"US Mid Atlantic",40507,"(606) 255-2100",KY,922224,"PPL Corp",4911,"Electric Services",221121,"Electric Bulk Power Transmission and Control",34,"Deloitte & Touche LLP",3,,,,"1,053,000",0,0,0,0,,,0,0,"1,053,000",USD,,Uncertain,0,2024-12-31,2024,12,1229,,,10-K,2025-02-13,,,,2024-12-31,"1,964,000,000","356,000,000","3,664,000,000","10,073,000,000"
"EQC Liquidating Trust",803649,EQC,NYS,046558834,"TWO NORTH RIVERSIDE PLAZA","SUITE 2000",CHICAGO,Cook,IL,ILLINOIS,"US Midwest",60606,"(312) 646-2800",,,,6798,"Real Estate Investment Trusts",531120,"Lessors of Nonresidential Buildings (except Miniwarehouses)",34,"Ernst & Young LLP",2,,,,"1,052,135",0,0,0,0,,,"3,600","3,600","1,055,735",USD,,,0,2024-12-31,2024,12,0930,,,10-K,2025-02-27,1.77,2024-12-31,"189,983,264",2024-12-31,"58,433,000","40,787,367",,"161,124,000"
"VINEBROOK HOMES TRUST, INC.",1755755,,,831268857,"300 CRESCENT COURT","SUITE 700",DALLAS,Dallas,TX,TEXAS,"US Southwest",75201,"(214) 276-6300",MD,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"KPMG LLP",4,,,,"1,050,317",0,0,0,0,,,0,0,"1,050,317",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-25,,,,2024-12-31,"362,825,000","-194,409,000","595,041,000","3,209,448,000"
"Jasper Therapeutics, Inc.",1788028,JSPR,"NASDAQ Capital Market",842984849,"2200 BRIDGE PKWY SUITE #102",,"REDWOOD CITY","San Mateo",CA,CALIFORNIA,"US West",94065,"(650) 549-1400",DE,,,2836,"Biological Products, Except Diagnostic Substances",541710,"Research and Development in the Physical, Engineering, and Life Sciences",34,"PricewaterhouseCoopers LLP",1,,,,"1,050,000",0,0,0,0,,,"2,000","2,000","1,052,000",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-05-19,21.09,2025-01-02,"316,378,528",2024-12-31,0,"-71,269,000",,"79,899,000"
"EPR PROPERTIES",1045450,EPR,NYSE,431790877,"909 WALNUT STREET","SUITE 200","KANSAS CITY",Jackson,MO,MISSOURI,"US Southeast",64106,"(816) 472-1700",MD,,,6798,"Real Estate Investment Trusts",531110,"Lessors of Residential Buildings and Dwellings",34,"KPMG LLP",4,,,,"1,048,175",0,0,0,"464,324","294,332","169,992",0,"464,324","1,512,499",USD,,,0,2024-12-31,2024,12,1231,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-03-27,43.98,2025-01-02,"3,330,671,360",2024-12-31,"698,068,000","146,066,000",,"1,181,149,000"
"Phathom Pharmaceuticals, Inc.",1783183,PHAT,"NASDAQ Global Select Market",824151574,"100 CAMPUS DRIVE,","SUITE 102","FLORHAM PARK",Morris,NJ,"NEW JERSEY","US Mid Atlantic",07932,"(877) 742-8466",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"1,048,000",0,0,0,0,,,0,0,"1,048,000",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-23,8.12,2024-12-31,"556,368,064",2024-12-31,"55,252,000","-334,326,000",,"378,318,000"
"Tango Therapeutics, Inc.",1819133,TNGX,"NASDAQ Capital Market",851195036,"201 BROOKLINE AVENUE","SUITE 901",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02215,"(857) 320-4900",DE,,,2834,"Pharmaceutical Preparations",621111,"Offices of Physicians (except Mental Health Specialists)",34,"PricewaterhouseCoopers LLP",1,,,,"1,047,214",0,0,0,0,,,"2,125","2,125","1,049,339",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-21,3.09,2024-12-31,"332,883,680",2024-12-31,"42,069,000","-130,302,000",,"316,492,000"
"Federal Home Loan Bank of Pittsburgh",1330399,,,256001324,"301 GRANT STREET, SUITE 2000",,PITTSBURGH,Allegheny,PA,PENNSYLVANIA,"US Mid Atlantic",15219,"(412) 288-3400",PA,,,6111,"Federal and Federally-Sponsored Credit Agencies",522298,"All Other Nondepository Credit Intermediation",34,"PricewaterhouseCoopers LLP",1,,,,"1,045,000","110,000",0,0,0,,,"2,000","112,000","1,157,000",USD,,,0,2024-12-31,2024,12,1231,,,10-K,2025-03-05,,,,2024-12-31,"829,985,000","587,515,000",,"106,926,749,000"
"MONRO, INC.",876427,MNRO,"NASDAQ Global Select Market",160838627,"295 WOODCLIFF DRIVE, SUITE 202",,FAIRPORT,Monroe,NY,"NEW YORK","US Mid Atlantic",14450,1-800-876-6676,NY,,,7500,"Services-Automotive Repair, Services & Parking",811112,"Automotive Exhaust System Repair",34,"PricewaterhouseCoopers LLP",1,,,,"1,044,000","3,150",0,0,0,,,0,"3,150","1,047,150",USD,,,0,2024-03-30,2024,03,0331,"S&P 600 SmallCap","Russell 2000","DEF 14A",2024-07-03,30.61,2024-04-01,"915,304,512",2024-03-30,"1,276,789,000","37,571,000","-92,958,000","1,692,814,000"
"AIM VARIABLE INSURANCE FUNDS (INVESCO VARIABLE INSURANCE FUNDS)",896435,,,000000000,"11 GREENWAY PLAZA","SUITE 1000",HOUSTON,Harris,TX,TEXAS,"US Southwest",77046,"(713) 626-1919",DE,,,,,525910,"Open-End Investment Funds",40,"PricewaterhouseCoopers LLP",1,,,,"1,043,476","651,792",0,0,"13,454",,,0,"665,246","1,708,722",USD,,,0,2024-12-31,2024,12,1231,,,N-CSR,2025-02-21,,,,2024-12-31,"388,396,095","224,013,570","18,292,799,801","19,796,431,577"
"ENTERGY NEW ORLEANS, LLC",71508,ENJ,NYSE,822212934,"1600 PERDIDO ST",,"NEW ORLEANS",Orleans,LA,LOUISIANA,"US Southeast",70112,"(504) 670-3702",TX,65984,"ENTERGY CORP /DE/",4931,"Electric and Other Services Combined",221111,"Hydroelectric Power Generation",34,"Deloitte & Touche LLP",3,,,,"1,042,729","210,000",0,0,0,,,0,"210,000","1,252,729",USD,,Yes,0,2024-12-31,2024,12,1231,,,10-K,2025-02-18,,,,2024-12-31,"810,564,000","15,847,000",,"2,223,153,000"
"Nautilus Biotechnology, Inc.",1808805,NAUT,"NASDAQ Capital Market",981541723,"2701 EASTLAKE AVE EAST",,SEATTLE,King,WA,WASHINGTON,"US West",98102,"(206) 333-2001",,,,3826,"Laboratory Analytical Instruments",541710,"Research and Development in the Physical, Engineering, and Life Sciences",34,"PricewaterhouseCoopers LLP",1,,,,"1,040,500",0,0,0,0,,,"2,000","2,000","1,042,500",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-29,1.68,2024-12-31,"211,858,368",2024-12-31,0,"-70,780,000",,"242,743,000"
"Texas Roadhouse, Inc.",1289460,TXRH,"NASDAQ Global Select Market",201083890,"6040 DUTCHMANS LANE",,LOUISVILLE,Jefferson,KY,KENTUCKY,"US Mid Atlantic",40205,"(502) 426-9984",DE,,,5812,"Eating and Drinking Places",722110,"Full-Service Restaurants",34,"KPMG LLP",4,,,,"1,040,280","17,000",0,0,"27,137",,,0,"44,137","1,084,417",USD,,,0,2024-12-31,2024,12,1230,"S&P 400 MidCap","Russell 1000","DEF 14A",2025-04-04,181.2,2025-01-02,"12,088,589,312",2024-12-31,"5,373,332,000","433,592,000","1,187,398,000","3,190,779,000"
"Verve Therapeutics, Inc.",1840574,,NAS,824800132,"201 BROOKLINE AVENUE","SUITE 601",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02215,"(978) 501-3026",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"1,040,000",0,0,0,"30,900",,,0,"30,900","1,070,900",USD,,,0,2024-12-31,2024,12,1231,,"Russell 2000","DEF 14A",2025-04-25,5.64,2024-12-31,"500,596,352",2024-12-31,"32,332,000","-198,709,000",,"647,392,000"
"Metagenomi, Inc.",1785279,MGX,"NASDAQ Global Select Market",813909017,"5959 HORTON STREET","7TH FLOOR",EMERYVILLE,Alameda,CA,CALIFORNIA,"US West",94608,"(510) 871-4880",,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,037,000",0,0,0,0,,,"2,000","2,000","1,039,000",USD,,,0,2024-12-31,2024,12,1231,,,"DEF 14A",2025-04-28,3.61,2024-12-31,"135,080,672",2024-12-31,"52,295,000","-78,058,000",,"324,599,000"
"IGM Biosciences, Inc.",1496323,,NAS,770349194,"325 E MIDDLEFIELD ROAD",,"MOUNTAIN VIEW","Santa Clara",CA,CALIFORNIA,"US West",94043,"(650) 965-7873",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Deloitte & Touche LLP",3,,,,"1,034,130",0,0,0,0,,,0,0,"1,034,130",USD,,,0,2024-12-31,2024,12,1231,,,10-K/A,2025-04-30,6.11,2024-12-31,"209,351,248",2024-12-31,"2,679,000","-195,795,000",,"265,712,000"
