Company,"CIK Code",Ticker,Market,"IRS Number","Bus Street 1","Bus Street 2",City,County,"State Code","State Name",Region,Zip,"Bus Phone","Incorporation State Code","Parent CIK","Parent Name","SIC Code","SIC Description","NAICS Code","NAICS Description","Filer Act",Auditor,"Auditor Key","Auditor Affiliate","Auditor Affiliate Key","Auditor Affiliate Country","Audit Fees ($)","Audit Related Fees ($)","Benefit Plan Related Fees ($)","FISDI Fees ($)","Tax Related Fees ($)","Tax Related Fees - Compliance ($)","Tax Related Fees - Non-Compliance ($)","Other/Misc Fees ($)","Total Non Audit Fees ($)","Total Fees ($)",Currency,"Fees Include Subsidiaries","Fees Included In Parent Filings","Restated Fees","Year Ended Date","Year Ended","Year Ended Month (Ideal)","Fiscal Year Ends (Currently Reported)","S&P Index","Russell Index",Source,"Source Date","Stock Price ($)","Stock Price Date","Market Cap ($)","Financials Date","Revenue ($)","Earnings ($)","Book Value ($)","Assets ($)"
"RAVEN INDUSTRIES INC",82166,,NAS,460246171,"205 E 6TH ST","PO BOX 5107","SIOUX FALLS",Minnehaha,SD,"SOUTH DAKOTA","US Midwest",57117,"(605) 336-2750",SD,,,3081,"Unsupported Plastics Film and Sheet",334412,"Bare Printed Circuit Board Manufacturing",34,"Deloitte & Touche LLP",3,,,,"1,196,782","10,650",0,0,"167,325",,,0,"177,975","1,374,757",USD,,,1,2020-01-31,2020,01,0131,,,"DEF 14A",2021-04-09,31.36,2020-01-31,"1,121,778,560",2020-01-31,"382,530,000","35,196,000","183,222,000","403,257,000"
"TUESDAY MORNING CORP/DE",878726,TUEMQ,"Expert Market",752398532,"6250 LBJ FREEWAY",,DALLAS,Dallas,TX,TEXAS,"US Southwest",75240,"(972) 387-3562",DE,,,5331,"Variety Stores",442299,"All Other Home Furnishings Stores",34,"Ernst & Young LLP",2,,,,"1,196,618","2,165",0,0,0,,,0,"2,165","1,198,783",USD,,,0,2020-06-30,2020,06,0630,,,"DEF 14A",2021-10-05,0.16,2020-06-30,"7,574,504",2020-06-30,"874,895,000","-166,328,000",,"505,390,000"
"MATRIX SERVICE CO",866273,MTRX,"NASDAQ Global Select Market",731352174,"15 EAST 5TH STREET","SUITE 1100",TULSA,Tulsa,OK,OKLAHOMA,"US Southwest",74103,"(918) 838-8822",DE,,,1700,"Construction - Special Trade Contractors",236210,"Industrial Building Construction",34,"Deloitte & Touche LLP",3,,,,"1,196,300",0,0,0,0,,,0,0,"1,196,300",USD,,,0,2020-06-30,2020,06,0630,,"Russell 2000","DEF 14A",2020-09-24,9.72,2020-06-30,"254,095,648",2020-06-30,"1,100,938,000","-33,074,000","238,683,000","517,310,000"
"Mogo Inc.",1602842,MOGO,"NASDAQ Capital Market",,"2100-401 WEST GEORGIA STREET",,VANCOUVER,,A1,"BRITISH COLUMBIA",Canada,"V6B 5A1","(604) 659-4380",A1,,,6199,"Finance Services",511210,"Software Publishers",34,"KPMG LLP",4,"KPMG LLP Chartered Accountants",187,ONTARIO,"1,196,168",0,0,0,"39,260",,,0,"39,260","1,235,428",USD,,,0,2020-12-31,2020,12,1231,,,40-F,2021-03-26,3.77,2020-12-31,"123,396,784",2020-12-31,"34,729,000","-10,553,000","-10,735,000","82,000,000"
"SMTC CORP",1108320,,NAS,980197680,"635 HOOD ROAD",*,MARKHAM,,A6,ONTARIO,Canada,"L3R 4N6","(905) 479-1810",DE,,,3672,"Printed Circuit Boards",334412,"Bare Printed Circuit Board Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,195,266",0,0,0,"272,627",,,0,"272,627","1,467,893",USD,,,0,2020-12-31,2020,12,1230,,,10-K,2021-03-17,5.92,2021-01-05,"167,031,616",2021-01-03,"386,450,000","-581,000","13,324,000","229,939,000"
"Zentalis Pharmaceuticals, Inc.",1725160,ZNTL,"NASDAQ Global Market",823607803,"10275 SCIENCE CENTER DRIVE","SUITE 200","SAN DIEGO","San Diego",CA,CALIFORNIA,"US West",92121,"(858) 263-4333",,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"1,193,750","15,000",0,0,0,,,0,"15,000","1,208,750",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-04-23,51.94,2020-12-31,"2,131,632,512",2020-12-31,0,"-117,841,000","304,846,000","365,555,000"
"Burning Rock Biotech Ltd",1792267,BNR,"NASDAQ Global Market",,"NO. 5 XINGDAO RING ROAD NORTH,","INTERNATIONAL BIO ISLAND","GUANGZHOU, GUANGDONG",,F4,CHINA,Foreign,510005,"86 18501641666",E9,,,8071,"Medical Laboratories",621511,"Medical Laboratories",34,"Ernst & Young LLP",2,"Ernst & Young Hua Ming LLP",211,CHINA,"1,192,000",0,0,0,"12,000",,,0,"12,000","1,204,000",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-03-23,,,,2020-12-31,"65,736,000","-62,270,000","369,666,000","407,203,000"
"GORMAN RUPP CO",42682,GRC,NYSE,340253990,"600 SOUTH AIRPORT ROAD","P.O. BOX 1217",MANSFIELD,Richland,OH,OHIO,"US Midwest",44901,"(419) 755-1011",OH,,,3561,"Pumps and Pumping Equipment",333911,"Pump and Pumping Equipment Manufacturing",34,"Ernst & Young LLP",2,,,,"1,189,900","37,050",0,0,"2,400",,,0,"39,450","1,229,350",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-03-22,32.45,2020-12-31,"847,009,664",2020-12-31,"348,967,000","25,188,000","281,338,000","394,457,000"
"Immatics N.V.",1809196,IMTX,"NASDAQ Capital Market",000000000,"PAUL EHRLICH-STRASSE 15",,TUBINGEN,,2M,GERMANY,Foreign,72076,"49 7071 5397 700",P7,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers GmbH Wirtschaftsprüfungsgesellschaft",151,GERMANY,"1,189,758",0,0,0,0,,,0,0,"1,189,758",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-03-30,,,,2020-12-31,"38,240,000","-280,948,000","105,805,000","311,574,000"
"MGE ENERGY INC",1161728,MGEE,"NASDAQ Global Select Market",392040501,"133 SOUTH BLAIR STREET","PO BOX 1231",MADISON,Dane,WI,WISCONSIN,"US Midwest",53701-1231,"(608) 252-7000",WI,,,4900,"Electric, Gas & Sanitary Services",221119,"Other Electric Power Generation",34,"PricewaterhouseCoopers LLP",1,,,,"1,189,000","175,125",0,0,"82,000",,,"843,475","1,100,600","2,289,600",USD,Uncertain,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-03-31,70.03,2020-12-31,"2,532,494,848",2020-12-31,"538,633,000","92,418,000",,"2,253,651,000"
"Cloopen Group Holding Ltd",1804583,RAASY,"Pink Limited",,"16/F, TOWER A, FAIRMONT TOWER","33 GUANGSHUN N AVENUE, CHAOYANG DISTRICT",BEIJING,,F4,CHINA,Foreign,100102,861052823178,E9,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"KPMG LLP",4,"KPMG Huazhen LLP",355,CHINA,"1,187,000",0,0,0,0,,,0,0,"1,187,000",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-05-10,,,,2020-12-31,"117,387,094","-75,259,472","25,672,502","148,087,440"
"Autohome Inc.",1527636,ATHM,NYSE,,"18TH FLOOR TOWER B, CEC PLAZA","3 Dan Ling Street, Haidian District",BEIJING,,F4,CHINA,Foreign,,"8610 5985 7001",E9,,,7374,"Computer Processing and Data Preparation and Processing Services",518210,"Data Processing, Hosting, and Related Services",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Zhong Tian LLP",94,CHINA,"1,185,979",0,0,0,"14,499",,,"318,967","333,466","1,519,445",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-03-02,96.62,2020-12-29,"11,490,696,192",2020-12-31,"1,323,979,000","520,693,000","2,166,757,000","3,628,681,000"
"Deciphera Pharmaceuticals, Inc.",1654151,,NAS,301003521,"200 SMITH STREET",,WALTHAM,Middlesex,MA,MASSACHUSETTS,"US New England",02451,"(781) 209-6400",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,185,000",0,0,0,0,,,"2,756","2,756","1,187,756",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-04-29,57.07,2020-12-31,"3,287,011,840",2020-12-31,"42,087,000","-266,489,000",,"642,432,000"
"CoreCivic, Inc.",1070985,CXW,NYSE,621763875,"5501 VIRGINIA WAY",,BRENTWOOD,Williamson,TN,TENNESSEE,"US Southeast",37027,"(615) 263-3000",MD,,,6798,"Real Estate Investment Trusts",561210,"Facilities Support Services",34,"Ernst & Young LLP",2,,,,"1,181,865",0,0,0,"535,908",,,"2,000","537,908","1,719,773",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-03-30,6.55,2020-12-31,"783,628,928",2020-12-31,"1,905,485,000","54,157,000","1,384,269,000","3,709,315,000"
"TIAA REAL ESTATE ACCOUNT",946155,,,000000000,"730 THIRD AVE",,"NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10017,"(212) 490-9000",NY,,,6500,"Real Estate",524113,"Direct Life Insurance Carriers",34,"PricewaterhouseCoopers LLP",1,,,,"1,181,332",0,0,0,0,,,0,0,"1,181,332",USD,,,0,2020-12-31,2020,12,1231,,,10-K,2021-03-11,,,,2020-12-31,"1,192,600,000","-228,000,000",,"25,937,800,000"
"Oaktree Specialty Lending Corp",1414932,OCSL,"NASDAQ Global Select Market",261219283,"333 SOUTH GRAND AVENUE","28TH FLOOR","LOS ANGLES","Los Angeles",CA,CALIFORNIA,"US West",90071,"(213) 830-6300",DE,,,,,523920,"Portfolio Management",34,"Ernst & Young LLP",2,,,,"1,177,350",0,0,0,"165,000","165,000",0,0,"165,000","1,342,350",USD,,,0,2020-09-30,2020,09,0930,,,"DEF 14A",2022-01-20,4.84,2020-09-30,"682,251,264",2020-09-30,"116,844,000","39,224,000",,"1,640,712,000"
"Pacira BioSciences, Inc.",1396814,PCRX,"NASDAQ Global Select Market",510619477,"2000 SIERRA POINT PARKWAY","SUITE 900",BRISBANE,"San Mateo",CA,CALIFORNIA,"US West",94005,"(650) 242-8052",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"KPMG LLP",4,,,,"1,176,110",0,0,0,0,,,0,0,"1,176,110",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-04-22,59.84,2020-12-31,"2,611,233,792",2020-12-31,"429,647,000","145,523,000","423,620,000","1,274,513,000"
"Sabra Health Care REIT, Inc.",1492298,SBRA,"NASDAQ Global Select Market",272560479,"1781 FLIGHT WAY",,TUSTIN,Orange,CA,CALIFORNIA,"US West",92782,"(888) 393-8248",MD,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"PricewaterhouseCoopers LLP",1,,,,"1,175,650",0,0,0,"452,292",,,0,"452,292","1,627,942",USD,,,0,2020-12-31,2020,12,1231,"S&P 400 MidCap","Russell 2000","DEF 14A",2021-04-26,17.37,2020-12-31,"3,657,441,280",2020-12-31,"586,629,000","294,143,000","3,326,432,000","5,985,603,000"
"VERMILION ENERGY INC.",1293135,VET,NYSE,000000000,"3500, 520 - 3RD AVENUE S.W.",,CALGARY,,A0,ALBERTA,Canada,"T2P 0R3","(403) 269-4884",A0,,,1311,"Crude Petroleum and Natural Gas",211111,"Crude Petroleum and Natural Gas Extraction",34,"Deloitte & Touche LLP",3,"Deloitte LLP",468,ONTARIO,"1,175,390",0,0,0,"132,415","132,415",,0,"132,415","1,307,806",USD,,,0,2020-12-31,2020,12,1231,,,40-F,2021-03-08,4.33,2020-12-29,"661,208,128",2020-12-31,"895,482,000","-1,191,073,000",,"3,225,384,000"
"AgileThought, Inc.",1790625,AGILQ,"Expert Market",872302509,"222 W. LAS COLINAS BLVD, SUITE 1650E",,IRVING,Dallas,TX,TEXAS,"US Southwest",75039,"(971) 501-1440",DE,,,8742,"Management Consulting Services",541511,"Custom Computer Programming Services",34,"KPMG LLP",4,,,,"1,175,000","1,130,031",0,0,0,,,"1,209,920","2,339,951","3,514,951",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2022-04-20,10.12,2020-12-31,"81,466,000",2020-12-31,"163,987,000","-26,177,000","-141,985,000","220,282,000"
"MERIT MEDICAL SYSTEMS INC",856982,MMSI,"NASDAQ Global Select Market",870447695,"1600 WEST MERIT PARK WAY",,"SOUTH JORDAN","Salt Lake",UT,UTAH,"US West",84095,"(801) 253-1600",UT,,,3841,"Surgical and Medical Instruments and Apparatus",339112,"Surgical and Medical Instrument Manufacturing",34,"Deloitte & Touche LLP",3,,,,"1,173,847","108,075",0,0,"532,351",,,0,"640,426","1,814,273",USD,,,1,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2022-04-07,55.51,2020-12-31,"3,087,632,640",2020-12-31,"963,875,000","-9,843,000","227,127,000","1,664,396,000"
"U.S. CONCRETE, INC.",1073429,,NAS,760586680,"331 N. MAIN STREET",,EULESS,Tarrant,TX,TEXAS,"US Southwest",76039,"(817) 835-4105",DE,,,3272,"Concrete Products, Except Block and Brick",327320,"Ready-Mix Concrete Manufacturing",34,"Ernst & Young LLP",2,,,,"1,173,000",0,0,0,"6,000",,,0,"6,000","1,179,000",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2021-03-31,39.97,2020-12-31,"666,499,776",2020-12-31,"1,365,700,000","25,500,000","70,100,000","1,506,300,000"
"Yalla Group Ltd",1794350,YALA,NYSE,,"#226, BUILDING 16","DUBAI INTERNET CITY",DUBAI,,C0,"UNITED ARAB EMIRATES",Foreign,501913,971-45877388,E9,,,7370,"Services-Computer Programming, Data Processing, Etc.",541511,"Custom Computer Programming Services",34,"KPMG LLP",4,"KPMG Huazhen LLP",355,CHINA,"1,173,000",0,0,0,0,,,0,0,"1,173,000",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-02,,,,2020-12-31,"134,927,410","3,213,386",,"254,616,757"
"ETHAN ALLEN INTERIORS INC",896156,ETD,NYSE,061275288,"25 LAKE AVENUE EXT.",,DANBURY,Fairfield,CT,CONNECTICUT,"US New England",06811,"(203) 743-8000",DE,,,2511,"Wood Household Furniture, Except Upholstered",337122,"Nonupholstered Wood Household Furniture Manufacturing",34,"KPMG LLP",4,,,,"1,172,792","43,028",0,0,"6,583",,,0,"49,611","1,222,403",USD,,,0,2020-06-30,2020,06,0630,"S&P 600 SmallCap","Russell 2000","DEF 14A",2020-10-02,11.29,2020-07-02,"282,849,280",2020-06-30,"589,837,000","8,900,000","282,937,000","622,789,000"
"POWERSCHOOL HOLDINGS, INC.",1835681,,NYS,854166024,"150 PARKSHORE DRIVE",,FOLSOM,Sacramento,CA,CALIFORNIA,"US West",95630,"(916) 767-3628",DE,,,7372,"Prepackaged Software",511210,"Software Publishers",34,"Deloitte & Touche LLP",3,,,,"1,171,949",0,0,0,"558,267","550,662","7,605","4,603","562,870","1,734,819",USD,,,0,2020-12-31,2020,12,1231,,,"DEF 14A",2022-04-04,,,,2020-12-31,,,,10
"OOMA INC",1327688,OOMA,NYSE,061713274,"525 ALMANOR AVENUE","SUITE 200",SUNNYVALE,"Santa Clara",CA,CALIFORNIA,"US West",94085,"(650) 566-6610",DE,,,7374,"Computer Processing and Data Preparation and Processing Services",517310,"Telecommunications Resellers",34,"Deloitte & Touche LLP",3,,,,"1,169,580","17,000",0,0,0,,,0,"17,000","1,186,580",USD,,,0,2020-01-31,2020,01,0131,,"Russell 2000","DEF 14A",2020-04-16,13.13,2020-01-31,"284,920,992",2020-01-31,"151,593,000","-18,801,000","17,333,000","80,611,000"
"Burlington Stores, Inc.",1579298,BURL,NYSE,800895227,"1830 ROUTE 130 NORTH",,BURLINGTON,Burlington,NJ,"NEW JERSEY","US Mid Atlantic",08016,"(609) 387-7800",DE,,,5311,"Department Stores",448140,"Family Clothing Stores",34,"Deloitte & Touche LLP",3,,,,"1,168,548",0,0,0,"57,374",,,0,"57,374","1,225,922",USD,,,0,2020-02-01,2020,1,0201,"S&P 400 MidCap","Russell 1000","DEF 14A",2020-04-03,222.47,2020-02-03,"14,738,624,512",2020-02-01,"7,286,398,000","465,116,000","243,085,000","5,593,859,000"
"BEYOND MEAT, INC.",1655210,BYND,"NASDAQ Global Select Market",264087597,"888 N. DOUGLAS STREET, SUITE 100",,"EL SEGUNDO","Los Angeles",CA,CALIFORNIA,"US West",90245,"(866) 756-4112",DE,,,2000,"Food and Kindred Products",311991,"Perishable Prepared Food Manufacturing",34,"Deloitte & Touche LLP",3,,,,"1,167,500",0,0,0,"201,691",,,"1,895","203,586","1,371,086",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-09,125,2020-12-31,"7,852,544,000",2020-12-31,"406,785,000","-52,752,000",,"468,006,000"
"Kymera Therapeutics, Inc.",1815442,KYMR,"NASDAQ Global Market",812992166,"500 NORTH BEACON STREET, 4TH FLOOR",,WATERTOWN,Middlesex,MA,MASSACHUSETTS,"US New England",02472,"(857) 285-5314",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"Ernst & Young LLP",2,,,,"1,167,116",0,0,0,"25,000",,,0,"25,000","1,192,116",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-30,62,2020-12-31,"2,757,895,424",2020-12-31,"34,034,000","-45,593,000",,"487,175,000"
"Safehold Inc.",1095651,SAFE,NYSE,956881527,"1114 AVENUE OF THE AMERICAS","39TH FLOOR","NEW YORK","New York",NY,"NEW YORK","US Mid Atlantic",10036,"(212) 930-9400",,,,6798,"Real Estate Investment Trusts",525930,"Real Estate Investment Trusts",34,"Deloitte & Touche LLP",3,,,,"1,166,892","10,500",0,0,"272,927",,,0,"283,427","1,450,319",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-04-02,14.91,2020-12-29,"1,102,995,968",2020-12-31,"267,423,000","-42,441,000",,"4,861,808,000"
"PROJECT SAGE OLDCO, INC.",1551693,,PINX,205551000,"3333 MICHAELSON DR","SUITE 650",IRVINE,Orange,CA,CALIFORNIA,"US West",92612,"(805) 562-3500",DE,,,3842,"Orthopedic, Prosthetic, and Surgical Appliances and Supplies",339113,"Surgical Appliance and Supplies Manufacturing",34,"KPMG LLP",4,,,,"1,165,000",0,0,0,0,,,0,0,"1,165,000",USD,,,1,2020-12-31,2020,12,1231,,,"DEF 14A",2022-04-29,3.92,2020-12-29,"197,780,160",2020-12-31,"54,997,000","-89,947,000","-19,146,000","168,978,000"
"Bain Capital Specialty Finance, Inc.",1655050,BCSF,NYSE,812878769,"C/O BAIN CAPITAL CREDIT, LP","200 CLARENDON STREET",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02116,"(617) 516-2318",DE,,,,,525990,"Other Financial Vehicles",34,"PricewaterhouseCoopers LLP",1,,,,"1,165,000","30,000",0,0,"90,600",,,"3,870","124,470","1,289,470",USD,,,1,2020-12-31,2020,12,1231,,,"DEF 14A",2022-04-15,12.13,2020-12-31,"783,140,288",2020-12-31,"131,151,000","8,278,000",,"2,603,492,000"
"VNET Group, Inc.",1508475,VNET,"NASDAQ Global Select Market",,"GUANJIE BUILDING, SOUTHEAST 1ST FLOOR","10# JIUXIANQIAO EAST ROAD",Beijing,,F4,CHINA,Foreign,100016,"(86 10) 8456-2121",E9,,,7370,"Services-Computer Programming, Data Processing, Etc.",518111,"Internet Service Providers",34,"Ernst & Young LLP",2,"Ernst & Young Hua Ming LLP",211,CHINA,"1,163,000","854,000",0,0,"23,000",,,0,"877,000","2,040,000",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-28,33.24,2020-12-29,"2,799,106,304",2020-12-31,"738,405,000","-414,286,000","712,005,000","2,962,438,000"
"BUENAVENTURA MINING CO INC",1013131,BVN,NYSE,000000000,"AVE CARLOS VILLARAN 790",,LIMA,,R5,PERU,Foreign,13,"(511) 419-2536",R5,,,1000,"Metal mining",212221,"Gold Ore Mining",34,"Ernst & Young LLP",2,"Paredes Burga & Asociados Sociedad Civil de Responsabilidad Limitada",692,PERU,"1,162,253",0,0,0,"120,788",,,0,"120,788","1,283,041",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-30,12.17,2020-12-29,"3,345,410,304",2020-12-31,"676,542,000","-150,339,000",,"3,979,617,000"
"Youdao, Inc.",1781753,DAO,NYSE,,"NO. 399, WANGSHANG ROAD",,"BINJIANG DISTRICT, HANGZHOU",,F4,CHINA,Foreign,310051,"86 0571-8985-2163",E9,,,8200,"Services-Educational Services",611710,"Educational Support Services",34,"PricewaterhouseCoopers LLP",1,"PricewaterhouseCoopers Zhong Tian LLP",94,CHINA,"1,159,882",0,0,0,0,,,"77,712","77,712","1,237,594",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-28,25.76,2020-12-29,"583,087,808",2020-12-31,"386,374,000","-268,019,000",,"316,561,000"
"ALBIREO PHARMA, INC.",1322505,,NAS,900136863,"10 POST OFFICE SQUARE","SUITE 502 SOUTH",BOSTON,Suffolk,MA,MASSACHUSETTS,"US New England",02109,"(857) 415-4774",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"Ernst & Young LLP",2,,,,"1,158,954","18,000",0,0,"156,151",,,0,"174,151","1,333,105",USD,,,0,2020-12-31,2020,12,0930,,,"DEF 14A",2021-04-27,37.51,2020-12-31,"716,705,088",2020-12-31,"8,308,000","-107,633,000","163,971,000","285,607,000"
"4D Molecular Therapeutics, Inc.",1650648,FDMT,"NASDAQ Global Market",473506994,"5858 HORTON STREET #455",,EMERYVILLE,Alameda,CA,CALIFORNIA,"US West",94608,"(510) 505-2680",DE,,,2836,"Biological Products, Except Diagnostic Substances",325414,"Biological Product (except Diagnostic) Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,158,500",0,0,0,0,,,900,900,"1,159,400",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-06,41.45,2020-12-31,"1,105,968,256",2020-12-31,"13,612,000","-56,693,000",,"288,331,000"
"Funko, Inc.",1704711,FNKO,"NASDAQ Global Select Market",352593276,"2802 WETMORE AVE",,EVERETT,Snohomish,WA,WASHINGTON,"US West",98201,"(425) 783-3616",DE,,,3944,"Games, Toys, and Children`s Vehicles, Except Dolls and Bicycles",339931,"Doll and Stuffed Toy Manufacturing",34,"Ernst & Young LLP",2,,,,"1,158,318",0,0,0,"218,985",,,970,"219,955","1,378,273",USD,,,0,2020-12-31,2020,12,0421,,"Russell 2000","DEF 14A",2021-04-20,10.38,2020-12-31,"370,119,648",2020-12-31,"652,537,000","3,961,000","-88,335,000","763,590,000"
"NELNET INC",1258602,NNI,NYSE,840748903,"121 SOUTH 13TH ST","STE 201",LINCOLN,Lancaster,NE,NEBRASKA,"US Midwest",68508,"(402) 458-2370",NE,,,6141,"Personal Credit Institutions",522291,"Consumer Lending",34,"KPMG LLP",4,,,,"1,157,853","1,467,500",0,0,"109,000",,,"1,780","1,578,280","2,736,133",USD,Uncertain,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-08,71.24,2020-12-31,"1,937,240,320",2020-12-31,"1,361,332,000","352,443,000","2,414,880,000","22,646,160,000"
"Xenia Hotels & Resorts, Inc.",1616000,XHR,NYSE,200141677,"200 S. ORANGE AVENUE, SUITE 2700",,ORLANDO,Orange,FL,FLORIDA,"US Southeast",32801,"(407) 246-8100",FL,,,7011,"Hotels and Motels",721110,"Hotels (except Casino Hotels) and Motels",34,"KPMG LLP",4,,,,"1,156,500",0,0,0,0,,,"1,780","1,780","1,158,280",USD,,,0,2020-12-31,2020,12,1231,"S&P 600 SmallCap","Russell 2000","DEF 14A",2021-04-06,15.2,2020-12-31,"1,729,083,776",2020-12-31,"369,776,000","-163,330,000","1,547,619,000","3,079,603,000"
"FS KKR Capital Corp. II",1525759,,NYS,800741103,"201 ROUSE BOULEVARD",,PHILADELPHIA,Philadelphia,PA,PENNSYLVANIA,"US Mid Atlantic",19112,"(215) 495-1150",MD,,,,,525990,"Other Financial Vehicles",34,"Deloitte & Touche LLP",3,,,,"1,156,286",0,0,0,"8,000",,,0,"8,000","1,164,286",USD,,,0,2020-12-31,2020,12,1231,,,10-K/A,2021-04-30,16.4,2020-12-31,"2,786,412,032",2020-12-31,"601,000,000","-376,000,000",,"8,522,000,000"
"IDEAYA Biosciences, Inc.",1676725,IDYA,"NASDAQ Global Select Market",474268251,"5000 SHORELINE CT, SUITE 300",,"SOUTH SAN FRANCISCO","San Mateo",CA,CALIFORNIA,"US West",94080,"(650) 443-6209",DE,,,2834,"Pharmaceutical Preparations",325412,"Pharmaceutical Preparation Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,152,500",0,0,0,"30,000",,,"2,700","32,700","1,185,200",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-19,14,2020-12-31,"413,521,024",2020-12-31,"19,538,000","-34,495,000",,"298,269,000"
"Golar LNG Partners LP",1415916,,NAS,,"2ND FLOOR, S.E. PEARMAN BUILDING","9 PAR-LA-VILLE ROAD",HAMILTON,,D0,BERMUDA,Foreign,"HM 11","1 441-295-4705",1T,,,4400,"Water Transportation",483111,"Deep Sea Freight Transportation",34,"Ernst & Young LLP",2,,,,"1,152,387",0,0,0,"53,119",,,"233,351","286,470","1,438,857",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-03-16,2.4,2020-12-29,"166,323,920",2020-12-31,"284,734,000","19,196,000","501,914,000","2,027,661,000"
"NeuroPace Inc",1528287,NPCE,"NASDAQ Global Market",223550230,"455 N. BERNARDO AVENUE",,"MOUNTAIN VIEW","Santa Clara",CA,CALIFORNIA,"US West",94043,"(650) 237-2700",DE,,,3841,"Surgical and Medical Instruments and Apparatus",334510,"Electromedical and Electrotherapeutic Apparatus Manufacturing",34,"PricewaterhouseCoopers LLP",1,,,,"1,150,000",0,0,0,"61,000",,,0,"61,000","1,211,000",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2022-04-22,,,,2020-12-31,"41,138,000","-24,278,000",,"55,950,000"
"Zepp Health Corp",1720446,ZEPP,NYSE,,"BUILDING B2, ZHONG'AN CHUANGGU","TECHNOLOGY PARK NO.900 WANGJIANG WEST RD",HEFEI,,F4,CHINA,Foreign,230088,86551-65837200,E9,,,3571,"Electronic Computers",334111,"Electronic Computer Manufacturing",34,"Deloitte & Touche LLP",3,"Deloitte Touche Tohmatsu Certified Public Accountants LLP",499,CHINA,"1,148,718","65,243",0,0,0,,,0,"65,243","1,213,961",USD,,,0,2020-12-31,2020,12,1231,,,20-F,2021-04-19,,,,2020-12-31,"983,725,000","34,979,000","385,719,000","902,737,000"
"Fulgent Genetics, Inc.",1674930,FLGT,"NASDAQ Global Market",812621304,"4399 SANTA ANITA AVE",,"EL MONTE","Los Angeles",CA,CALIFORNIA,"US West",91731,"(626) 350-0537",DE,,,8071,"Medical Laboratories",621511,"Medical Laboratories",34,"Deloitte & Touche LLP",3,,,,"1,148,562",0,0,0,"159,744",,,"1,895","161,639","1,310,201",USD,,,0,2020-12-31,2020,12,1231,,"Russell 2000","DEF 14A",2021-04-01,52.1,2020-12-31,"1,468,073,856",2020-12-31,"421,712,000","214,310,000",,"700,461,000"
