CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,COMPANY_FKEY,FISCAL_YE
10682,"Property, plant and equipment",0001419945,1231
20006,"Property, plant and equipment",0001419945,1231
28638,"Property, plant and equipment",0001419945,1231
36228,"Property, plant and equipment",0001419945,1231
44971,"Property, plant and equipment",0001419945,1231
10438,Goodwill and intangible assets,0001419951,1231
11244,Goodwill and intangible assets,0001419951,1231
11371,Goodwill and intangible assets,0001419951,1231
11598,Goodwill,0001419951,1231
11606,Goodwill and intangible assets,0001419951,1231
11735,Goodwill,0001419951,1231
12738,Goodwill and intangible assets,0001419951,1231
19535,Goodwill and intangible assets,0001419951,1231
28575,Goodwill,0001419951,1231
36836,Goodwill,0001419951,1231
21376,Revenue from customer contracts,0001420108,1231
21377,Inventory,0001420108,1231
21973,Revenue from customer contracts,0001420108,1231
21974,Inventory,0001420108,1231
22274,Revenue from customer contracts,0001420108,1231
22275,Inventory,0001420108,1231
23359,Revenue from customer contracts,0001420108,1231
23360,Inventory,0001420108,1231
895,Revenue from customer contracts,0001420302,1231
14892,Leases,0001420520,1231
10845,Goodwill,0001420529,1231
20561,Goodwill,0001420529,1231
28958,Goodwill,0001420529,1231
37422,Goodwill,0001420529,1231
46534,Goodwill,0001420529,1231
27740,Research and development expenses,0001420565,1231
37529,Business combinations,0001420565,1231
46433,Goodwill and intangible assets,0001420565,1231
13121,Other contingent liabilities,0001420720,0630
22592,Business combinations,0001420720,0630
22593,Other intangible assets,0001420720,0630
31260,Business combinations,0001420720,0630
31261,Other intangible assets,0001420720,0630
31262,Discontinued operations,0001420720,0630
39515,Other intangible assets,0001420720,0630
39516,Other debt,0001420720,0630
39533,Other intangible assets,0001420720,0630
39534,Other debt,0001420720,0630
48395,Other intangible assets,0001420720,0630
15360,Goodwill,0001420800,1231
15361,Business combinations,0001420800,1231
15362,Other contingent liabilities,0001420800,1231
1578,Other contingent liabilities,0001420800,1231
1579,Business combinations,0001420800,1231
26533,Goodwill,0001420800,1231
33696,Goodwill,0001420800,1231
42982,Goodwill,0001420800,1231
42983,Business combinations,0001420800,1231
5525,Goodwill and intangible assets,0001420800,1231
5526,Other contingent liabilities,0001420800,1231
40182,Inventory,0001420924,0331
40183,Derivatives and hedging,0001420924,0331
40184,Deferred and stock-based compensation,0001420924,0331
40192,Inventory,0001420924,0331
40193,Other debt,0001420924,0331
40194,Deferred and stock-based compensation,0001420924,0331
40401,Inventory,0001420924,0331
40402,Other debt,0001420924,0331
40403,Deferred and stock-based compensation,0001420924,0331
40636,Inventory,0001420924,0331
40637,Other debt,0001420924,0331
40638,Deferred and stock-based compensation,0001420924,0331
41335,Inventory,0001420924,0331
41336,Other debt,0001420924,0331
41337,Deferred and stock-based compensation,0001420924,0331
16781,Pension and other post-employment benefits,0001421182,1231
2999,Pension and other post-employment benefits,0001421182,1231
7918,Pension and other post-employment benefits,0001421182,1231
10519,Derivatives and hedging,0001421204,1231
11395,Derivatives and hedging,0001421204,1231
13786,Derivatives and hedging,0001421204,1231
19598,Derivatives and hedging,0001421204,1231
28518,Derivatives and hedging,0001421204,1231
28519,Derivatives and hedging,0001421204,1231
17982,Deferred income taxes,0001421461,1231
26894,Deferred income taxes,0001421461,1231
35556,Deferred income taxes,0001421461,1231
35557,Long-lived assets,0001421461,1231
44178,Deferred income taxes,0001421461,1231
8253,Deferred income taxes,0001421461,1231
16118,Revenue from customer contracts,0001421517,1231
24727,Revenue from customer contracts,0001421517,1231
33295,Revenue from customer contracts,0001421517,1231
42985,Revenue from customer contracts,0001421517,1231
9071,Revenue from customer contracts,0001421517,1231
10920,Accounts/loans receivable,0001421636,1231
13780,Accounts/loans receivable,0001421636,1231
20248,Accounts/loans receivable,0001421636,1231
20277,Business combinations,0001421636,1231
40015,Deferred and stock-based compensation,0001421744,
40570,Deferred and stock-based compensation,0001421744,
41710,Deferred and stock-based compensation,0001421744,
43962,Deferred and stock-based compensation,0001421744,
10337,Other investments,0001421819,1231
20281,Equity investments and joint ventures,0001421819,1231
19074,Revenue from customer contracts,0001421876,1231
27909,Revenue from customer contracts,0001421876,1231
27910,Business combinations,0001421876,1231
3648,Revenue from customer contracts,0001421876,1231
3649,Other investments,0001421876,1231
36912,Revenue from customer contracts,0001421876,1231
36913,Discontinued operations,0001421876,1231
37009,Revenue from customer contracts,0001421876,1231
37010,Discontinued operations,0001421876,1231
45665,Disposals and divestitures,0001421876,1231
45666,Goodwill and intangible assets,0001421876,1231
9869,Revenue from customer contracts,0001421876,1231
28223,Sales return and allowances,0001422142,1231
35880,Sales return and allowances,0001422142,1231
40546,Sales return and allowances,0001422142,1231
40666,Sales return and allowances,0001422142,1231
45842,Sales return and allowances,0001422142,1231
15984,Research and development expenses,0001422143,1231
1884,Research and development expenses,0001422143,1231
24901,Research and development expenses,0001422143,1231
34297,Research and development expenses,0001422143,1231
43744,Research and development expenses,0001422143,1231
43745,Revenue from customer contracts,0001422143,1231
6352,Research and development expenses,0001422143,1231
16896,Other investments,0001422183,1231
16897,Business combinations,0001422183,1231
2543,Other investments,0001422183,1231
25624,Other investments,0001422183,1231
34185,Other investments,0001422183,1231
42987,Other investments,0001422183,1231
8022,Other investments,0001422183,1231
17487,Revenue from customer contracts,0001422930,1231
26198,Revenue from customer contracts,0001422930,1231
26199,Business combinations,0001422930,1231
34731,Revenue from customer contracts,0001422930,1231
43317,Revenue from customer contracts,0001422930,1231
13909,Goodwill,0001423221,1031
23221,Goodwill,0001423221,1031
31951,Goodwill,0001423221,1031
389,Goodwill,0001423221,1031
40269,Goodwill,0001423221,1031
4833,Goodwill,0001423221,1031
4834,Goodwill,0001423221,1031
15674,Depreciation and amortization,0001423689,1231
1855,Depreciation and amortization,0001423689,1231
25829,Depreciation and amortization,0001423689,1231
33708,Depreciation and amortization,0001423689,1231
42215,Depreciation and amortization,0001423689,1231
7462,Depreciation and amortization,0001423689,1231
10359,Revenue from customer contracts,0001423774,0131
19236,Revenue from customer contracts,0001423774,0131
28796,Revenue from customer contracts,0001423774,0131
36669,Revenue from customer contracts,0001423774,0131
3756,Policy changes,0001423774,0131
3757,Revenue from customer contracts,0001423774,0131
35797,Allowance for credit losses,0001423869,1231
44777,Allowance for credit losses,0001423869,1231
15676,"Property, plant and equipment",0001423902,1231
24803,Long-lived assets,0001423902,1231
2770,Revenue from customer contracts,0001423902,1231
33317,Long-lived assets,0001423902,1231
43138,Long-lived assets,0001423902,1231
7543,"Property, plant and equipment",0001423902,1231
7544,Goodwill,0001423902,1231
7545,Revenue from customer contracts,0001423902,1231
15677,Business combinations,0001424182,1231
15678,Long-lived assets,0001424182,1231
24895,Business combinations,0001424182,1231
24896,Long-lived assets,0001424182,1231
33763,Long-lived assets,0001424182,1231
41969,Long-lived assets,0001424182,1231
22367,Other liabilities and provisions,0001424404,0531
23600,Other liabilities and provisions,0001424404,0531
27257,Other liabilities and provisions,0001424404,0531
19840,Fresh start accounting,0001424657,1231
28537,Going concern,0001424657,1231
9923,Going concern,0001424657,1231
10442,Deferred income taxes,0001424768,1231
13426,"Property, plant and equipment",0001424864,0731
22746,Proven and unproven reserves,0001424864,0731
31517,Proven and unproven reserves,0001424864,0731
39825,Proven and unproven reserves,0001424864,0731
15990,Inventory,0001424929,1230
15991,Deferred income taxes,0001424929,1230
25133,Inventory,0001424929,1230
25134,Deferred income taxes,0001424929,1230
3256,Inventory,0001424929,1230
3257,Deferred income taxes,0001424929,1230
33774,Inventory,0001424929,1230
33775,Business combinations,0001424929,1230
44016,Inventory,0001424929,1230
44017,Deferred income taxes,0001424929,1230
7041,Inventory,0001424929,1230
7042,Deferred income taxes,0001424929,1230
7043,Business combinations,0001424929,1230
11059,Research and development expenses,0001425203,1231
11159,Research and development expenses,0001425203,1231
11369,Research and development expenses,0001425203,1231
11756,Research and development expenses,0001425203,1231
12041,Research and development expenses,0001425203,1231
12657,Research and development expenses,0001425203,1231
13300,Research and development expenses,0001425203,1231
13334,Research and development expenses,0001425203,1231
13347,Research and development expenses,0001425203,1231
16167,Research and development expenses,0001425205,1231
16170,Research and development expenses,0001425205,1231
2022,Policy changes,0001425205,1231
25859,Research and development expenses,0001425205,1231
25860,Leases,0001425205,1231
34650,Research and development expenses,0001425205,1231
34651,Business combinations,0001425205,1231
43269,Revenue from customer contracts,0001425205,1231
6767,Leases,0001425205,1231
17420,Other debt,0001425287,1231
17421,Inventory,0001425287,1231
26508,Inventory,0001425287,1231
35799,Inventory,0001425287,1231
46098,Inventory,0001425287,1231
8036,Other debt,0001425287,1231
6145,Goodwill,0001425292,1231
14675,Other investments,0001425355,1231
18446,Other investments,0001425355,1231
20552,Other investments,0001425355,1231
21428,Other investments,0001425355,1231
21887,Other investments,0001425355,1231
21962,Other investments,0001425355,1231
22006,Other investments,0001425355,1231
29203,Other investments,0001425355,1231
30053,Other investments,0001425355,1231
37289,Other investments,0001425355,1231
44559,Other investments,0001425355,1231
8869,Other investments,0001425355,1231
26497,Other intangible assets,0001425450,1231
35678,Other intangible assets,0001425450,1231
44324,Other intangible assets,0001425450,1231
10557,Other intangible assets,0001425627,1231
11094,Other intangible assets,0001425627,1231
12075,Other intangible assets,0001425627,1231
12409,Other intangible assets,0001425627,1231
13453,Other intangible assets,0001425627,1231
13756,Other intangible assets,0001425627,1231
13811,Other intangible assets,0001425627,1231
13816,Other intangible assets,0001425627,1231
13928,Other intangible assets,0001425627,1231
14100,Other intangible assets,0001425627,1231
14213,Other intangible assets,0001425627,1231
14710,Other intangible assets,0001425627,1231
18264,Derivatives and hedging,0001425627,1231
18731,Derivatives and hedging,0001425627,1231
19922,Derivatives and hedging,0001425627,1231
20058,Derivatives and hedging,0001425627,1231
20470,Derivatives and hedging,0001425627,1231
21030,Derivatives and hedging,0001425627,1231
21081,Derivatives and hedging,0001425627,1231
21185,Derivatives and hedging,0001425627,1231
22405,Derivatives and hedging,0001425627,1231
22633,Derivatives and hedging,0001425627,1231
22774,Derivatives and hedging,0001425627,1231
37031,Shareholder valuation,0001425627,1231
46652,Shareholder valuation,0001425627,1231
46653,Balance sheet classification of debt and equity,0001425627,1231
17390,Revenue from customer contracts,0001426332,1231
17391,Research and development expenses,0001426332,1231
26142,Research and development expenses,0001426332,1231
18313,Research and development expenses,0001426800,1231
18314,Goodwill and intangible assets,0001426800,1231
27806,Research and development expenses,0001426800,1231
36897,Revenue from customer contracts,0001426800,1231
45233,Revenue from customer contracts,0001426800,1231
6704,Research and development expenses,0001426800,1231
6705,Revenue from customer contracts,0001426800,1231
2906,Deferred and capitalized costs,0001426945,1231
7127,Deferred and capitalized costs,0001426945,1231
16586,Regulatory assets and liabilities,0001427437,1231
25348,Regulatory assets and liabilities,0001427437,1231
33994,Regulatory assets and liabilities,0001427437,1231
