CRITICAL_AUDIT_MATTER_KEY,TOPIC_NAME,AUDIT_OPINION_FKEY,COMPANY_FKEY,FISCAL_YE
13728,Revenue from customer contracts,468298,0001333822,0831
22807,Revenue from customer contracts,494321,0001333822,0831
31799,Revenue from customer contracts,520335,0001333822,0831
40115,Revenue from customer contracts,544577,0001333822,0831
27377,Inventory,505056,0001333835,1231
15609,Deferred and capitalized costs,474683,0001333986,1231
15610,Insurance contract liabilities,474683,0001333986,1231
15611,Other debt,474683,0001333986,1231
2218,Deferred and capitalized costs,418086,0001333986,1231
2219,Other debt,418086,0001333986,1231
2220,Insurance contract liabilities,418086,0001333986,1231
24523,Deferred and capitalized costs,500083,0001333986,1231
24524,Insurance contract liabilities,500083,0001333986,1231
24525,Other debt,500083,0001333986,1231
29990,Policy changes,512179,0001333986,1231
29991,Deferred and capitalized costs,512179,0001333986,1231
29992,Insurance contract liabilities,512179,0001333986,1231
29993,Other debt,512179,0001333986,1231
34046,Insurance contract liabilities,526393,0001333986,1231
42504,Insurance contract liabilities,552914,0001333986,1231
6353,Deferred and capitalized costs,443276,0001333986,1231
6354,Other debt,443276,0001333986,1231
6355,Insurance contract liabilities,443276,0001333986,1231
14912,Deferred income taxes,473865,0001334036,1231
24189,Deferred income taxes,499664,0001334036,1231
24190,Business combinations,499664,0001334036,1231
2759,Deferred income taxes,418200,0001334036,1231
32797,Deferred income taxes,524796,0001334036,1231
41061,Deferred income taxes,551076,0001334036,1231
6135,Deferred income taxes,443106,0001334036,1231
40623,Business combinations,547832,0001334325,1031
10103,"Property, plant and equipment",450768,0001334388,1231
15981,Proven and unproven reserves,475283,0001334388,1231
15982,Depreciation and amortization,475283,0001334388,1231
17075,Proven and unproven reserves,476423,0001334388,1231
17076,Depreciation and amortization,476423,0001334388,1231
25096,Proven and unproven reserves,500674,0001334388,1231
25097,Deferred income taxes,500674,0001334388,1231
25098,Depreciation and amortization,500674,0001334388,1231
33588,Proven and unproven reserves,525575,0001334388,1231
33589,Depreciation and amortization,525575,0001334388,1231
42760,Long-lived assets,553212,0001334388,1231
42761,Proven and unproven reserves,553212,0001334388,1231
42762,Proven and unproven reserves,553212,0001334388,1231
13420,Long-lived assets,466409,0001334933,0731
22542,Business combinations,492613,0001334933,0731
28800,Business combinations,507988,0001334933,0731
31301,Business combinations,517696,0001334933,0731
39566,Long-lived assets,541761,0001334933,0731
48530,Long-lived assets,572822,0001334933,0731
15998,Other intangible assets,475284,0001334978,1231
26125,Other intangible assets,501754,0001334978,1231
2753,Disposals and divestitures,418208,0001334978,1231
2754,Deferred income taxes,418208,0001334978,1231
34144,Goodwill,526396,0001334978,1231
42505,Goodwill,552915,0001334978,1231
7081,Other intangible assets,443551,0001334978,1231
10039,Going concern,450369,0001335105,1231
18896,Deferred and stock-based compensation,480171,0001335105,1231
28211,Deferred and stock-based compensation,506709,0001335105,1231
36294,Deferred and stock-based compensation,530473,0001335105,1231
45449,Deferred and stock-based compensation,558550,0001335105,1231
10598,Goodwill and intangible assets,451212,0001335112,1231
19841,Goodwill and intangible assets,482361,0001335112,1231
21813,Goodwill and intangible assets,489671,0001335112,1231
22585,Goodwill and intangible assets,493041,0001335112,1231
29815,Goodwill and intangible assets,511664,0001335112,1231
38177,Goodwill and intangible assets,535701,0001335112,1231
15765,Business combinations,474925,0001335258,1231
25076,Business combinations,500675,0001335258,1231
2793,Goodwill,418323,0001335258,1231
33585,Goodwill,525577,0001335258,1231
42344,Goodwill,552514,0001335258,1231
7653,Goodwill,445407,0001335258,1231
37993,Going concern,534996,0001335288,0331
12283,Allowance for credit losses,459552,0001335730,1231
12284,Other investments,459552,0001335730,1231
21691,Allowance for credit losses,489117,0001335730,1231
21692,Other investments,489117,0001335730,1231
30516,Allowance for credit losses,513974,0001335730,1231
30517,Other investments,513974,0001335730,1231
38720,Allowance for credit losses,537989,0001335730,1231
38721,Other investments,537989,0001335730,1231
4313,Allowance for credit losses,429057,0001335730,1231
4314,Other investments,429057,0001335730,1231
47786,Allowance for credit losses,567399,0001335730,1231
47787,Other investments,567399,0001335730,1231
14501,Goodwill,473182,0001336047,1231
23640,Goodwill,498752,0001336047,1231
32365,Goodwill,524051,0001336047,1231
32366,Business combinations,524051,0001336047,1231
40865,Goodwill,550632,0001336047,1231
5031,Goodwill,441244,0001336047,1231
15661,Sales return and allowances,474857,0001336917,0331
2079,Goodwill,417923,0001336917,0331
2080,Sales return and allowances,417923,0001336917,0331
30092,Sales return and allowances,512437,0001336917,0331
38477,Revenue from customer contracts,536679,0001336917,0331
47499,Revenue from customer contracts,565547,0001336917,0331
6238,Long-lived assets,443264,0001336917,0331
6239,Sales return and allowances,443264,0001336917,0331
14806,Goodwill,473732,0001336920,0102
14807,Revenue from customer contracts,473732,0001336920,0102
23960,Goodwill,499369,0001336920,0102
23961,Revenue from customer contracts,499369,0001336920,0102
32640,Goodwill,524518,0001336920,0102
32641,Revenue from customer contracts,524518,0001336920,0102
40866,Goodwill,550633,0001336920,0102
40867,Revenue from customer contracts,550633,0001336920,0102
6217,Revenue from customer contracts,443125,0001336920,0102
6218,Business combinations,443125,0001336920,0102
994,Revenue from customer contracts,416383,0001336920,0102
18548,Revenue from customer contracts,479562,0001337013,1231
27526,Other revenue,505269,0001337013,1231
37420,Accounts/loans receivable,532958,0001337013,1231
44662,Accounts/loans receivable,556925,0001337013,1231
9609,Other revenue,449813,0001337013,1231
9610,Deferred income taxes,449813,0001337013,1231
13934,Allowance for credit losses,469611,0001337068,0930
23281,Allowance for credit losses,496187,0001337068,0930
31950,Allowance for credit losses,521263,0001337068,0930
40315,Allowance for credit losses,545626,0001337068,0930
11243,Goodwill and intangible assets,454037,0001337117,1231
20557,Goodwill and intangible assets,484794,0001337117,1231
29255,Goodwill and intangible assets,509345,0001337117,1231
37692,Goodwill and intangible assets,533699,0001337117,1231
46859,Goodwill,562099,0001337117,1231
27286,Deferred income taxes,504910,0001337298,1231
36046,Deferred income taxes,530010,0001337298,1231
38230,Deferred income taxes,535958,0001337298,1231
45998,Revenue from customer contracts,559739,0001337298,1231
9419,Other revenue,449120,0001337298,1231
1637,Sales return and allowances,417271,0001337553,1231
1638,Other debt,417271,0001337553,1231
16737,Sales return and allowances,475448,0001337553,1231
7616,Sales return and allowances,444003,0001337553,1231
16652,Revenue from customer contracts,475822,0001337619,1231
25881,Revenue from customer contracts,501917,0001337619,1231
2865,Revenue from customer contracts,418961,0001337619,1231
2866,Business combinations,418961,0001337619,1231
34655,Revenue from customer contracts,527029,0001337619,1231
34656,Goodwill,527029,0001337619,1231
7279,Other debt,444846,0001337619,1231
7280,Revenue from customer contracts,444846,0001337619,1231
45438,Internal controls,558447,0001337634,1231
48158,Internal controls,570138,0001337634,1231
48300,Internal controls,570908,0001337634,1231
48403,Internal controls,571753,0001337634,1231
48466,Internal controls,572371,0001337634,1231
15262,Long-lived assets,474359,0001338065,1231
1544,Long-lived assets,417149,0001338065,1231
1545,Goodwill,417149,0001338065,1231
24354,Long-lived assets,499912,0001338065,1231
5895,Long-lived assets,442602,0001338065,1231
5896,Equity investments and joint ventures,442602,0001338065,1231
16853,Proven and unproven reserves,476427,0001338474,1231
25590,Proven and unproven reserves,501598,0001338474,1231
34208,Proven and unproven reserves,526308,0001338474,1231
42937,Proven and unproven reserves,553480,0001338474,1231
8261,Proven and unproven reserves,445699,0001338474,1231
1099,Pension and other post-employment benefits,416547,0001338749,1231
15088,Pension and other post-employment benefits,474106,0001338749,1231
24272,Pension and other post-employment benefits,499666,0001338749,1231
24273,Business combinations,499666,0001338749,1231
32800,Pension and other post-employment benefits,524799,0001338749,1231
41103,Pension and other post-employment benefits,551077,0001338749,1231
5668,Pension and other post-employment benefits,442250,0001338749,1231
13177,Other debt,464804,0001338929,1231
13251,Other debt,465411,0001338929,1231
20270,Other debt,483661,0001338929,1231
21509,Other debt,488492,0001338929,1231
21822,Other debt,489693,0001338929,1231
29345,Other debt,509580,0001338929,1231
38564,Other debt,537491,0001338929,1231
38565,Other intangible assets,537491,0001338929,1231
46761,Derivatives and hedging,561665,0001338929,1231
46762,Other intangible assets,561665,0001338929,1231
18699,Revenue from customer contracts,479707,0001338940,1231
18700,Business combinations,479707,0001338940,1231
27380,Revenue from customer contracts,505057,0001338940,1231
37387,Revenue from customer contracts,532811,0001338940,1231
37388,Business combinations,532811,0001338940,1231
45539,Revenue from customer contracts,558662,0001338940,1231
45540,Goodwill,558662,0001338940,1231
9942,Revenue from customer contracts,450325,0001338940,1231
9943,Business combinations,450325,0001338940,1231
9944,Business combinations,450325,0001338940,1231
8416,Other debt,446228,0001339469,1231
1256,Goodwill,416813,0001339605,1231
16012,Goodwill,475285,0001339605,1231
24728,Business combinations,500366,0001339605,1231
33754,Revenue from customer contracts,525460,0001339605,1231
42287,Revenue from customer contracts,552438,0001339605,1231
5493,Goodwill,442079,0001339605,1231
238,Depreciation and amortization,411734,0001339947,0930
18549,Research and development expenses,479566,0001339970,1231
27288,Research and development expenses,504914,0001339970,1231
35983,Research and development expenses,530011,0001339970,1231
44845,Research and development expenses,557280,0001339970,1231
17732,Asset retirement and environmental obligations,477687,0001340122,1231
27382,Asset retirement and environmental obligations,505058,0001340122,1231
27383,Goodwill,505058,0001340122,1231
35110,Asset retirement and environmental obligations,527380,0001340122,1231
38548,Asset retirement and environmental obligations,537353,0001340122,1231
8356,Goodwill,446014,0001340122,1231
18701,Other investments,479708,0001340243,1231
18702,Business combinations,479708,0001340243,1231
18703,Goodwill and intangible assets,479708,0001340243,1231
18704,Other expenses,479708,0001340243,1231
27384,Other investments,505059,0001340243,1231
27385,Goodwill and intangible assets,505059,0001340243,1231
27386,Other expenses,505059,0001340243,1231
3493,Other intangible assets,422307,0001340243,1231
35908,Other investments,529847,0001340243,1231
35909,Goodwill and intangible assets,529847,0001340243,1231
35910,Other expenses,529847,0001340243,1231
9220,Revenue from customer contracts,448953,0001340243,1231
9221,Other investments,448953,0001340243,1231
9222,Deferred income taxes,448953,0001340243,1231
42958,Revenue from customer contracts,553529,0001340476,1231
17379,Research and development expenses,476861,0001340652,1231
7810,Research and development expenses,445447,0001340652,1231
11823,Long-lived assets,456847,0001340677,1231
21339,Long-lived assets,487591,0001340677,1231
21555,Long-lived assets,488683,0001340677,1231
30131,Long-lived assets,512575,0001340677,1231
30232,Long-lived assets,512825,0001340677,1231
38433,Long-lived assets,536595,0001340677,1231
38540,Long-lived assets,537210,0001340677,1231
47511,Long-lived assets,565693,0001340677,1231
47512,Other debt,565693,0001340677,1231
47513,Business combinations,565693,0001340677,1231
47633,Long-lived assets,566329,0001340677,1231
47634,Other debt,566329,0001340677,1231
47635,Business combinations,566329,0001340677,1231
17689,Depreciation and amortization,477460,0001341141,1231
7234,Depreciation and amortization,444877,0001341141,1231
11366,"Property, plant and equipment",454577,0001341170,1231
29687,"Property, plant and equipment",510547,0001341170,1231
